province,age,sex,population,ASD_prev_3_17,N_ASD,asd_survival,rho_adj,gamma_adj
New Brunswick,52,Female,5594.0,0.012107859,61.76431324615379,0.991576278002756,0.010948163718630229,61.2440278420175
New Brunswick,53,Female,5594.0,0.012107859,61.2440278420175,0.991576278002756,0.010855939431084176,60.72812517748488
New Brunswick,54,Female,5594.0,0.012107859,60.72812517748488,0.991576278002756,0.010764492015297803,60.216568333575914
New Brunswick,55,Female,6394.0,0.012107859,68.82816194581416,0.98658444274513,0.010620080356346985,67.90479379848263
New Brunswick,56,Female,6394.0,0.012107859,67.90479379848263,0.98658444274513,0.010477606060275093,66.99381314939895
New Brunswick,57,Female,6394.0,0.012107859,66.99381314939895,0.98658444274513,0.0103370431362795,66.09505381337112
New Brunswick,58,Female,6394.0,0.012107859,66.09505381337112,0.98658444274513,0.010198365942238682,65.20835183467413
New Brunswick,59,Female,6394.0,0.012107859,65.20835183467413,0.98658444274513,0.010061549180034464,64.33354545714036
New Brunswick,60,Female,6217.0,0.012107859,62.552651252274266,0.9803446486730976,0.00986378589600798,61.32315691548161
New Brunswick,61,Female,6217.0,0.012107859,61.32315691548161,0.9803446486730976,0.009669909718808599,60.11782872183306
New Brunswick,62,Female,6217.0,0.012107859,60.11782872183306,0.9803446486730976,0.009479844245985986,58.93619167729488
New Brunswick,63,Female,6217.0,0.012107859,58.93619167729488,0.9803446486730976,0.009293514576806817,57.77778012400798
New Brunswick,64,Female,6217.0,0.012107859,57.77778012400798,0.9803446486730976,0.00911084728273799,56.64213755678208
New Brunswick,65,Female,5562.0,0.012107859,50.6745325865887,0.9669290914182276,0.008809543285148071,48.99867975199357
New Brunswick,66,Female,5562.0,0.012107859,48.99867975199357,0.9669290914182276,0.008518203684517773,47.378248893287854
New Brunswick,67,Female,5562.0,0.012107859,47.378248893287854,0.9669290914182276,0.008236498949186169,45.81140715537347
New Brunswick,68,Female,5562.0,0.012107859,45.81140715537347,0.9669290914182276,0.00796411044540377,44.29638229733577
New Brunswick,69,Female,5562.0,0.012107859,44.29638229733577,0.9669290914182276,0.007700730076928682,42.83146068787733
New Brunswick,70,Female,4597.0,0.012107859,35.40025616364115,0.9485216989057316,0.0073043095753828596,33.577911118035004
New Brunswick,71,Female,4597.0,0.012107859,33.577911118035004,0.9485216989057316,0.006928296127775553,31.849377299384216
New Brunswick,72,Female,4597.0,0.012107859,31.849377299384216,0.9485216989057316,0.006571639213639668,30.209825465101556
New Brunswick,73,Female,4597.0,0.012107859,30.209825465101556,0.9485216989057316,0.006233342391517025,28.65467497380376
New Brunswick,74,Female,4597.0,0.012107859,28.65467497380376,0.9485216989057316,0.0059124605150628435,27.179580987743893
New Brunswick,75,Female,3065.0,0.012107859,18.121691478667614,0.916386759434764,0.005418100531684435,16.606478129612793
New Brunswick,76,Female,3065.0,0.012107859,16.606478129612793,0.916386759434764,0.004965075588522071,15.217956678820146
New Brunswick,77,Female,3065.0,0.012107859,15.217956678820146,0.916386759434764,0.004549929528914394,13.94553400612262
New Brunswick,78,Female,3065.0,0.012107859,13.94553400612262,0.916386759434764,0.004169495176658404,12.779502716458007
New Brunswick,79,Female,3065.0,0.012107859,12.779502716458007,0.916386759434764,0.003820870173416873,11.710967081522716
New Brunswick,80,Female,2102.0,0.012107859,8.031469104522268,0.8390133129415606,0.003205760942518086,6.7385095011730165
New Brunswick,81,Female,2102.0,0.012107859,6.7385095011730165,0.8390133129415606,0.002689676108880759,5.653699180867355
New Brunswick,82,Female,2102.0,0.012107859,5.653699180867355,0.8390133129415606,0.002256674062851811,4.743528880114507
New Brunswick,83,Female,2102.0,0.012107859,4.743528880114507,0.8390133129415606,0.0018933795817025895,3.9798838807388432
New Brunswick,84,Female,2102.0,0.012107859,3.9798838807388432,0.8390133129415606,0.0015885706755001958,3.3391755599014115
New Brunswick,85,Female,1412.0,0.012107859,2.2430617938062767,0.7429204842322594,0.0011801816954797731,1.6664165540174396
New Brunswick,86,Female,1412.0,0.012107859,1.6664165540174396,0.7429204842322594,0.0008767811566878819,1.2380149932432893
New Brunswick,87,Female,1412.0,0.012107859,1.2380149932432893,0.7429204842322594,0.0006513786814922818,0.9197466982671019
New Brunswick,88,Female,1412.0,0.012107859,0.9197466982671019,0.7429204842322594,0.0004839225654728167,0.6832986624476172
New Brunswick,89,Female,1412.0,0.012107859,0.6832986624476172,0.7429204842322594,0.0003595159866719822,0.5076365731808389
New Brunswick,18,Male,4146.0,0.082408083,341.663912118,0.9974960826420346,0.08220173997053964,340.80841391785737
New Brunswick,19,Male,4146.0,0.082408083,340.80841391785737,0.9974960826420346,0.08199591360697245,339.95505781450777
New Brunswick,20,Male,4545.0,0.082408083,372.6714273436898,0.9965571136327975,0.0817136109938487,371.3883619670424
New Brunswick,21,Male,4545.0,0.082408083,371.3883619670424,0.9965571136327975,0.08143228031654311,370.1097140386884
New Brunswick,22,Male,4545.0,0.082408083,370.1097140386884,0.9965571136327975,0.08115191822879107,368.83546834985543
New Brunswick,23,Male,4545.0,0.082408083,368.83546834985543,0.9965571136327975,0.08087252139584884,367.565609744133
New Brunswick,24,Male,4545.0,0.082408083,367.565609744133,0.9965571136327975,0.08059408649445379,366.3001231172925
New Brunswick,25,Male,4507.0,0.082408083,363.2375478305032,0.9965571136327975,0.0803166102127849,361.9869622290215
New Brunswick,26,Male,4507.0,0.082408083,361.9869622290215,0.9965571136327975,0.08004008925042339,360.7406822516582
New Brunswick,27,Male,4507.0,0.082408083,360.7406822516582,0.9965571136327975,0.07976452031831344,359.49869307463865
New Brunswick,28,Male,4507.0,0.082408083,359.49869307463865,0.9965571136327975,0.07948990013872308,358.2609799252249
New Brunswick,29,Male,4507.0,0.082408083,358.2609799252249,0.9965571136327975,0.07921622544520518,357.02752808153974
New Brunswick,30,Male,4423.0,0.082408083,350.3733651441425,0.9965571136327975,0.07894349298255865,349.1670694618569
New Brunswick,31,Male,4423.0,0.082408083,349.1670694618569,0.9965571136327975,0.07867169950678965,347.96492691853064
New Brunswick,32,Male,4423.0,0.082408083,347.96492691853064,0.9965571136327975,0.07840084178507307,346.7669232153782
New Brunswick,33,Male,4423.0,0.082408083,346.7669232153782,0.9965571136327975,0.07813091659571406,345.57304410284326
New Brunswick,34,Male,4423.0,0.082408083,345.57304410284326,0.9965571136327975,0.07786192072810964,344.3832753804289
New Brunswick,35,Male,4611.0,0.082408083,359.0213164773136,0.9953051549538148,0.07749637107529281,357.33576702817516
New Brunswick,36,Male,4611.0,0.082408083,357.33576702817516,0.9953051549538148,0.07713253762145264,355.6581309725181
New Brunswick,37,Male,4611.0,0.082408083,355.6581309725181,0.9953051549538148,0.07677041230930086,353.9883711581863
New Brunswick,38,Male,4611.0,0.082408083,353.9883711581863,0.9953051549538148,0.07640998711937695,352.3264506074471
New Brunswick,39,Male,4611.0,0.082408083,352.3264506074471,0.9953051549538148,0.07605125406987047,350.67233251617273
New Brunswick,40,Male,4782.0,0.082408083,363.6770969621206,0.9943661859445778,0.07562279544575916,361.6282078216203
New Brunswick,41,Male,4782.0,0.082408083,361.6282078216203,0.9943661859445778,0.07519675067786652,359.5908617415577
New Brunswick,42,Male,4782.0,0.082408083,359.5908617415577,0.9943661859445778,0.07477310616697548,357.56499369047674
New Brunswick,43,Male,4782.0,0.082408083,357.56499369047674,0.9943661859445778,0.07435184839048439,355.55053900329636
New Brunswick,44,Male,4782.0,0.082408083,355.55053900329636,0.9943661859445778,0.07393296390197547,353.5474333792467
New Brunswick,45,Male,5214.0,0.082408083,385.4864737849001,0.9928012375958494,0.07340073806101051,382.7114482501088
New Brunswick,46,Male,5214.0,0.082408083,382.7114482501088,0.9928012375958494,0.07287234358742,379.9563994648079
New Brunswick,47,Male,5214.0,0.082408083,379.9563994648079,0.9928012375958494,0.07234775290010054,377.2211836211242
New Brunswick,48,Male,5214.0,0.082408083,377.2211836211242,0.9928012375958494,0.07182693861649853,374.5056579464233
New Brunswick,49,Male,5214.0,0.082408083,374.5056579464233,0.9928012375958494,0.07130987355118085,371.8096806958569
New Brunswick,50,Male,5592.0,0.082408083,398.7648128982033,0.98841938221941,0.07048406116160241,394.1468700156807
New Brunswick,51,Male,5592.0,0.082408083,394.1468700156807,0.98841938221941,0.06966781218966615,389.58240576461316
New Brunswick,52,Male,5592.0,0.082408083,389.58240576461316,0.98841938221941,0.0688610158850877,385.0708008294104
New Brunswick,53,Male,5592.0,0.082408083,385.0708008294104,0.98841938221941,0.06806356278013936,380.6114430665393
New Brunswick,54,Male,5592.0,0.082408083,380.6114430665393,0.98841938221941,0.06727534467479737,376.2037274214669
New Brunswick,55,Male,6295.0,0.082408083,423.49829472784944,0.982472578494242,0.06609618135173705,416.0754616091847
New Brunswick,56,Male,6295.0,0.082408083,416.0754616091847,0.982472578494242,0.06493768572126413,408.7827316153577
New Brunswick,57,Male,6295.0,0.082408083,408.7827316153577,0.982472578494242,0.0637994955320191,401.6178243740602
New Brunswick,58,Male,6295.0,0.082408083,401.6178243740602,0.982472578494242,0.06268125488197468,394.5784994820306
New Brunswick,59,Male,6295.0,0.082408083,394.5784994820306,0.982472578494242,0.06158261410714846,387.66255580449956
New Brunswick,60,Male,6056.0,0.082408083,372.94431103289105,0.9699529917044148,0.05973224079020715,361.7384502254945
New Brunswick,61,Male,6056.0,0.082408083,361.7384502254945,0.9699529917044148,0.05793746565566991,350.86929201073696
New Brunswick,62,Male,6056.0,0.082408083,350.86929201073696,0.9699529917044148,0.056196618144488814,340.32671948302425
New Brunswick,63,Male,6056.0,0.082408083,340.32671948302425,0.9699529917044148,0.05450807789291752,330.1009197195085
New Brunswick,64,Male,6056.0,0.082408083,330.1009197195085,0.9699529917044148,0.05287027322429262,320.18237464631613
New Brunswick,65,Male,5269.0,0.082408083,278.57346961879784,0.9467917561432346,0.050057138833800655,263.75106451529564
New Brunswick,66,Male,5269.0,0.082408083,263.75106451529564,0.9467917561432346,0.047393686383959834,249.71733355708437
New Brunswick,67,Male,5269.0,0.082408083,249.71733355708437,0.9467917561432346,0.04487195156157104,236.4303127779178
New Brunswick,68,Male,5269.0,0.082408083,236.4303127779178,0.9467917561432346,0.042484393820554,223.85027104049902
New Brunswick,69,Male,5269.0,0.082408083,223.85027104049902,0.9467917561432346,0.040223873834043106,211.93959123157313
New Brunswick,70,Male,4332.0,0.082408083,174.24982144907474,0.9201876342148521,0.03701351130230482,160.3425309615845
New Brunswick,71,Male,4332.0,0.082408083,160.3425309615845,0.9201876342148521,0.034059375399252564,147.5452142295621
New Brunswick,72,Male,4332.0,0.082408083,147.5452142295621,0.9201876342148521,0.03134101607147375,135.7692816216243
New Brunswick,73,Male,4332.0,0.082408083,135.7692816216243,0.9201876342148521,0.028839615432699087,124.93321405445245
New Brunswick,74,Male,4332.0,0.082408083,124.93321405445245,0.9201876342148521,0.02653785749668151,114.9619986756243
New Brunswick,75,Male,2764.0,0.082408083,73.3506381208277,0.8741781527622373,0.023198815244716536,64.1215253363965
New Brunswick,76,Male,2764.0,0.082408083,64.1215253363965,0.8741781527622373,0.020279897456898732,56.05363657086809
New Brunswick,77,Male,2764.0,0.082408083,56.05363657086809,0.8741781527622373,0.017728243297079328,49.00086447312726
New Brunswick,78,Male,2764.0,0.082408083,49.00086447312726,0.8741781527622373,0.01549764297716032,42.835485188871125
New Brunswick,79,Male,2764.0,0.082408083,42.835485188871125,0.8741781527622373,0.013547700909942667,37.445845315081534
New Brunswick,80,Male,1663.0,0.082408083,22.529826613234658,0.7887319729216671,0.010685504867251745,17.76999459423965
New Brunswick,81,Male,1663.0,0.082408083,17.76999459423965,0.7887319729216671,0.008427999335611546,14.015762895122
New Brunswick,82,Male,1663.0,0.082408083,14.015762895122,0.7887319729216671,0.006647432543759394,11.054680320271872
New Brunswick,83,Male,1663.0,0.082408083,11.054680320271872,0.7887319729216671,0.005243042585103043,8.71917981902636
New Brunswick,84,Male,1663.0,0.082408083,8.71917981902636,0.7887319729216671,0.00413535532226064,6.877095900919445
New Brunswick,85,Male,905.0,0.082408083,3.7424965666458796,0.6062589954599367,0.0025070963635436387,2.268922209006993
New Brunswick,86,Male,905.0,0.082408083,2.268922209006993,0.6062589954599367,0.0015199497228832266,1.37555449920932
New Brunswick,87,Male,905.0,0.082408083,1.37555449920932,0.6062589954599367,0.0009214831921447941,0.8339422888910386
New Brunswick,88,Male,905.0,0.082408083,0.8339422888910386,0.6062589954599367,0.0005586574744029186,0.5055850143346413
New Brunswick,89,Male,905.0,0.082408083,0.5055850143346413,0.6062589954599367,0.0003386911192376987,0.30651546291011733
Newfoundland and Labrador,18,Female,2643.0,0.004147079,10.960729796999999,0.9990640308891952,0.004143197462155932,10.950470892478128
Newfoundland and Labrador,19,Female,2643.0,0.004147079,10.950470892478128,0.9990640308891952,0.004139319557311389,10.940221589974
Newfoundland and Labrador,20,Female,2731.0,0.004147079,11.304481711017402,0.9990640308891952,0.0041354452820659944,11.293901065322231
Newfoundland and Labrador,21,Female,2731.0,0.004147079,11.293901065322231,0.9990640308891952,0.004131574633022557,11.283330322784604
Newfoundland and Labrador,22,Female,2731.0,0.004147079,11.283330322784604,0.9990640308891952,0.004127707606787063,11.272769474135469
Newfoundland and Labrador,23,Female,2731.0,0.004147079,11.272769474135469,0.9990640308891952,0.004123844199968676,11.262218510114455
Newfoundland and Labrador,24,Female,2731.0,0.004147079,11.262218510114455,0.9990640308891952,0.004119984409179734,11.251677421469852
Newfoundland and Labrador,25,Female,2802.0,0.004147079,11.544196314521614,0.9981280617783902,0.004112272052891754,11.522586292202694
Newfoundland and Labrador,26,Female,2802.0,0.004147079,11.522586292202694,0.9981280617783902,0.004104574133658288,11.501016722510524
Newfoundland and Labrador,27,Female,2802.0,0.004147079,11.501016722510524,0.9981280617783902,0.004096890624454062,11.479487529720283
Newfoundland and Labrador,28,Female,2802.0,0.004147079,11.479487529720283,0.9981280617783902,0.004089221498304392,11.457998638248906
Newfoundland and Labrador,29,Female,2802.0,0.004147079,11.457998638248906,0.9981280617783902,0.004081566728285088,11.436549972654815
Newfoundland and Labrador,30,Female,2897.0,0.004147079,11.8242988118419,0.9990640308891952,0.0040777465079037244,11.81323163339709
Newfoundland and Labrador,31,Female,2897.0,0.004147079,11.81323163339709,0.9990640308891952,0.004073929863130634,11.802174813489447
Newfoundland and Labrador,32,Female,2897.0,0.004147079,11.802174813489447,0.9990640308891952,0.004070116790619158,11.7911283424237
Newfoundland and Labrador,33,Female,2897.0,0.004147079,11.7911283424237,0.9990640308891952,0.00406630728702577,11.780092210513656
Newfoundland and Labrador,34,Female,2897.0,0.004147079,11.780092210513656,0.9990640308891952,0.004062501349010073,11.769066408082182
Newfoundland and Labrador,35,Female,3177.0,0.004147079,12.906566785805001,0.9971920926675854,0.004051094221684243,12.87032634229084
Newfoundland and Labrador,36,Female,3177.0,0.004147079,12.87032634229084,0.9971920926675854,0.004039719124514873,12.834187658583751
Newfoundland and Labrador,37,Female,3177.0,0.004147079,12.834187658583751,0.9971920926675854,0.004028375967564252,12.798150448951628
Newfoundland and Labrador,38,Female,3177.0,0.004147079,12.798150448951628,0.9971920926675854,0.004017064661147205,12.762214428464668
Newfoundland and Labrador,39,Female,3177.0,0.004147079,12.762214428464668,0.9971920926675854,0.004005785115830386,12.726379312993135
Newfoundland and Labrador,40,Female,3320.0,0.004147079,13.299206584556881,0.9959441338531788,0.003989538187587649,13.245266782790996
Newfoundland and Labrador,41,Female,3320.0,0.004147079,13.245266782790996,0.9959441338531788,0.0039733571547111626,13.19154575364106
Newfoundland and Labrador,42,Female,3320.0,0.004147079,13.19154575364106,0.9959441338531788,0.00395724174993814,13.138042609794624
Newfoundland and Labrador,43,Female,3320.0,0.004147079,13.138042609794624,0.9959441338531788,0.003941191707089778,13.084756467538064
Newfoundland and Labrador,44,Female,3320.0,0.004147079,13.084756467538064,0.9959441338531788,0.00392520676106686,13.031686446741976
Newfoundland and Labrador,45,Female,3788.0,0.004147079,14.868683210921267,0.9953201544459755,0.0039068373996574545,14.799100069902437
Newfoundland and Labrador,46,Female,3788.0,0.004147079,14.799100069902437,0.9953201544459755,0.0038885540040223708,14.72984256723674
Newfoundland and Labrador,47,Female,3788.0,0.004147079,14.72984256723674,0.9953201544459755,0.003870356171855063,14.660909178986978
Newfoundland and Labrador,48,Female,3788.0,0.004147079,14.660909178986978,0.9953201544459755,0.0038522435027317156,14.59229838834774
Newfoundland and Labrador,49,Female,3788.0,0.004147079,14.59229838834774,0.9953201544459755,0.003834215598102437,14.524008685612031
Newfoundland and Labrador,50,Female,4191.0,0.004147079,16.069197571647315,0.9922002574099593,0.0038043097034025195,15.94386196695996
Newfoundland and Labrador,51,Female,4191.0,0.004147079,15.94386196695996,0.9922002574099593,0.0037746370669831854,15.81950394772653
Newfoundland and Labrador,52,Female,4191.0,0.004147079,15.81950394772653,0.9922002574099593,0.0037451958694898905,15.69611588903213
Newfoundland and Labrador,53,Female,4191.0,0.004147079,15.69611588903213,0.9922002574099593,0.0037159843057585854,15.573690225434232
Newfoundland and Labrador,54,Female,4191.0,0.004147079,15.573690225434232,0.9922002574099593,0.0036870005847050376,15.452219450498813
Newfoundland and Labrador,55,Female,4352.0,0.004147079,16.045826544636324,0.9844005148199186,0.0036294852737249798,15.795519911251112
Newfoundland and Labrador,56,Female,4352.0,0.004147079,15.795519911251112,0.9844005148199186,0.0035728671719861835,15.54911793248387
Newfoundland and Labrador,57,Female,4352.0,0.004147079,15.54911793248387,0.9844005148199186,0.003517132283486386,15.306559697732752
Newfoundland and Labrador,58,Female,4352.0,0.004147079,15.306559697732752,0.9844005148199186,0.003462266830553754,15.067785246569938
Newfoundland and Labrador,59,Female,4352.0,0.004147079,15.067785246569938,0.9844005148199186,0.003408257250441044,14.832735553919422
Newfoundland and Labrador,60,Female,4306.0,0.004147079,14.675955720399134,0.976600772229878,0.0033285066627388037,14.33254968975329
Newfoundland and Labrador,61,Female,4306.0,0.004147079,14.33254968975329,0.976600772229878,0.0032506221772030095,13.99717909503616
Newfoundland and Labrador,62,Female,4306.0,0.004147079,13.99717909503616,0.976600772229878,0.0031745601284840263,13.669655913252218
Newfoundland and Labrador,63,Female,4306.0,0.004147079,13.669655913252218,0.976600772229878,0.0031002778729676806,13.349796520998833
Newfoundland and Labrador,64,Female,4306.0,0.004147079,13.349796520998833,0.976600772229878,0.0030277337648674406,13.037421591519198
Newfoundland and Labrador,65,Female,3973.0,0.004147079,12.029186247818341,0.9663051120110243,0.0029257146147997925,11.623864164599576
Newfoundland and Labrador,66,Female,3973.0,0.004147079,11.623864164599576,0.9663051120110243,0.002827132988566404,11.232199363574324
Newfoundland and Labrador,67,Female,3973.0,0.004147079,11.232199363574324,0.9663051120110243,0.002731873059186721,10.853731664148842
Newfoundland and Labrador,68,Female,3973.0,0.004147079,10.853731664148842,0.9663051120110243,0.002639822902457324,10.48801639146295
Newfoundland and Labrador,69,Female,3973.0,0.004147079,10.48801639146295,0.9663051120110243,0.0025508743654482917,10.134623853926064
Newfoundland and Labrador,70,Female,3213.0,0.004147079,8.19595933618536,0.9425938945373007,0.0024044386026032707,7.725461230164309
Newfoundland and Labrador,71,Female,3213.0,0.004147079,7.725461230164309,0.9425938945373007,0.002266409146603642,7.281972588037502
Newfoundland and Labrador,72,Female,3213.0,0.004147079,7.281972588037502,0.9425938945373007,0.002136303424112087,6.863942901672136
Newfoundland and Labrador,73,Female,3213.0,0.004147079,6.863942901672136,0.9425938945373007,0.002013666564447183,6.469910671568798
Newfoundland and Labrador,74,Female,3213.0,0.004147079,6.469910671568798,0.9425938945373007,0.0018980698092818163,6.098498297222476
Newfoundland and Labrador,75,Female,2002.0,0.004147079,3.799935758182196,0.9120189035843412,0.0017310755463877418,3.465613243868259
Newfoundland and Labrador,76,Female,2002.0,0.004147079,3.465613243868259,0.9120189035843412,0.0015787736218382128,3.160704790920102
Newfoundland and Labrador,77,Female,2002.0,0.004147079,3.160704790920102,0.9120189035843412,0.001439871387596766,2.8826225179687257
Newfoundland and Labrador,78,Female,2002.0,0.004147079,2.8826225179687257,0.9120189035843412,0.0013131899242184665,2.62900622828537
Newfoundland and Labrador,79,Female,2002.0,0.004147079,2.62900622828537,0.9120189035843412,0.00119765403488373,2.3977033778372276
Newfoundland and Labrador,80,Female,1338.0,0.004147079,1.6024610986744308,0.8299656115371133,0.0009940116634721663,1.3299876057257585
Newfoundland and Labrador,81,Female,1338.0,0.004147079,1.3299876057257585,0.8299656115371133,0.0008249954981486998,1.1038439765229604
Newfoundland and Labrador,82,Female,1338.0,0.004147079,1.1038439765229604,0.8299656115371133,0.0006847178931363512,0.9161525410164378
Newfoundland and Labrador,83,Female,1338.0,0.004147079,0.9161525410164378,0.8299656115371133,0.0005682923049073155,0.7603751039659882
Newfoundland and Labrador,84,Female,1338.0,0.004147079,0.7603751039659882,0.8299656115371133,0.00047166307037423583,0.6310851881607276
Newfoundland and Labrador,85,Female,769.0,0.004147079,0.36270890111778736,0.6574353054454137,0.0003100879547388074,0.2384576371941429
Newfoundland and Labrador,86,Female,769.0,0.004147079,0.2384576371941429,0.6574353054454137,0.00020386276923865148,0.15677046954452298
Newfoundland and Labrador,87,Female,769.0,0.004147079,0.15677046954452298,0.6574353054454137,0.00013402658196336073,0.1030664415298244
Newfoundland and Labrador,88,Female,769.0,0.004147079,0.1030664415298244,0.6574353054454137,8.811380685088683e-05,0.06775951746833198
Newfoundland and Labrador,89,Female,769.0,0.004147079,0.06775951746833198,0.6574353054454137,5.792912752097097e-05,0.04454749906362668
Newfoundland and Labrador,18,Male,2835.0,0.044296573,125.580784455,0.9987480413210172,0.044241115520983455,125.4235625019881
Newfoundland and Labrador,19,Male,2835.0,0.044296573,125.4235625019881,0.9987480413210172,0.04418572747243908,125.2665373843648
Newfoundland and Labrador,20,Male,3013.0,0.044296573,133.13159687445895,0.9987480413210172,0.04413040876744279,132.96492161630513
Newfoundland and Labrador,21,Male,3013.0,0.044296573,132.96492161630513,0.9987480413210172,0.04407515931917933,132.79845502868733
Newfoundland and Labrador,22,Male,3013.0,0.044296573,132.79845502868733,0.9987480413210172,0.04401997904094214,132.63219685035867
Newfoundland and Labrador,23,Male,3013.0,0.044296573,132.63219685035867,0.9987480413210172,0.04396486784613319,132.4661468203993
Newfoundland and Labrador,24,Male,3013.0,0.044296573,132.4661468203993,0.9987480413210172,0.043909825648262894,132.3003046782161
Newfoundland and Labrador,25,Male,2961.0,0.044296573,130.01699374450644,0.9978090723117803,0.04381362239546521,129.7321359129725
Newfoundland and Labrador,26,Male,2961.0,0.044296573,129.7321359129725,0.9978090723117803,0.04371762991703779,129.4479021843489
Newfoundland and Labrador,27,Male,2961.0,0.044296573,129.4479021843489,0.9978090723117803,0.043621847751189206,129.16429119127125
Newfoundland and Labrador,28,Male,2961.0,0.044296573,129.16429119127125,0.9978090723117803,0.04352627543713982,128.881301569371
Newfoundland and Labrador,29,Male,2961.0,0.044296573,128.881301569371,0.9978090723117803,0.04343091251511952,128.5989319572689
Newfoundland and Labrador,30,Male,2888.0,0.044296573,125.42847534366517,0.9946791756143235,0.04319982425671689,124.76109245339838
Newfoundland and Labrador,31,Male,2888.0,0.044296573,124.76109245339838,0.9946791756143235,0.042969965578354814,124.0972605902887
Newfoundland and Labrador,32,Male,2888.0,0.044296573,124.0972605902887,0.9946791756143235,0.042741329937653824,123.43696085994425
Newfoundland and Labrador,33,Male,2888.0,0.044296573,123.43696085994425,0.9946791756143235,0.04251391082704531,122.78017446850686
Newfoundland and Labrador,34,Male,2888.0,0.044296573,122.78017446850686,0.9946791756143235,0.042287701773586296,122.12688272211723
Newfoundland and Labrador,35,Male,2935.0,0.044296573,124.11440470547578,0.9946791756143235,0.042062696338775185,123.45401375430517
Newfoundland and Labrador,36,Male,2935.0,0.044296573,123.45401375430517,0.9946791756143235,0.04183888811836852,122.7971366274116
Newfoundland and Labrador,37,Male,2935.0,0.044296573,122.7971366274116,0.9946791756143235,0.041616270742198716,122.14375462835324
Newfoundland and Labrador,38,Male,2935.0,0.044296573,122.14375462835324,0.9946791756143235,0.04139483787399271,121.4938491601686
Newfoundland and Labrador,39,Male,2935.0,0.044296573,121.4938491601686,0.9946791756143235,0.04117458321119164,120.84740172484747
Newfoundland and Labrador,40,Male,3104.0,0.044296573,127.80590628753886,0.9940531962748321,0.040929726046369096,127.04586964792968
Newfoundland and Labrador,41,Male,3104.0,0.044296573,127.04586964792968,0.9940531962748321,0.040686324999046446,126.29035279704017
Newfoundland and Labrador,42,Male,3104.0,0.044296573,126.29035279704017,0.9940531962748321,0.04044437140997873,125.53932885657399
Newfoundland and Labrador,43,Male,3104.0,0.044296573,125.53932885657399,0.9940531962748321,0.0402038566714158,124.79277110807465
Newfoundland and Labrador,44,Male,3104.0,0.044296573,124.79277110807465,0.9940531962748321,0.03996477222679611,124.05065299197513
Newfoundland and Labrador,45,Male,3572.0,0.044296573,142.7541663941157,0.9924882479261037,0.039664566766138686,141.6818324886474
Newfoundland and Labrador,46,Male,3572.0,0.044296573,141.6818324886474,0.9924882479261037,0.039366616374472946,140.61755368961735
Newfoundland and Labrador,47,Male,3572.0,0.044296573,140.61755368961735,0.9924882479261037,0.03907090411227971,139.56126948906314
Newfoundland and Labrador,48,Male,3572.0,0.044296573,139.56126948906314,0.9924882479261037,0.03877741316728529,138.51291983354307
Newfoundland and Labrador,49,Male,3572.0,0.044296573,138.51291983354307,0.9924882479261037,0.03848612685350561,137.47244512072203
Newfoundland and Labrador,50,Male,4027.0,0.044296573,154.9836328390671,0.9856024751916987,0.03793202188735684,152.752252140386
Newfoundland and Labrador,51,Male,4027.0,0.044296573,152.752252140386,0.9856024751916987,0.037385894661204594,150.5529978006709
Newfoundland and Labrador,52,Male,4027.0,0.044296573,150.5529978006709,0.9856024751916987,0.036847630315339365,148.38540727987163
Newfoundland and Labrador,53,Male,4027.0,0.044296573,148.38540727987163,0.9856024751916987,0.03631711564374716,146.2490246973698
Newfoundland and Labrador,54,Male,4027.0,0.044296573,146.2490246973698,0.9856024751916987,0.03579423907030036,144.14340073609955
Newfoundland and Labrador,55,Male,4294.0,0.044296573,153.70046256786975,0.9796556714665309,0.03506602931104864,150.57352986164284
Newfoundland and Labrador,56,Male,4294.0,0.044296573,150.57352986164284,0.9796556714665309,0.0343526344903804,147.51021250169345
Newfoundland and Labrador,57,Male,4294.0,0.044296573,147.51021250169345,0.9796556714665309,0.03365375320831792,144.50921627651715
Newfoundland and Labrador,58,Male,4294.0,0.044296573,144.50921627651715,0.9796556714665309,0.03296909019666361,141.56927330447354
Newfoundland and Labrador,59,Male,4294.0,0.044296573,141.56927330447354,0.9796556714665309,0.03229835619425311,138.68914149812284
Newfoundland and Labrador,60,Male,4154.0,0.044296573,134.16737163092742,0.9687010330254322,0.03128745101039635,129.96807149718646
Newfoundland and Labrador,61,Male,4154.0,0.044296573,129.96807149718646,0.9687010330254322,0.03030818611450355,125.90020511964775
Newfoundland and Labrador,62,Male,4154.0,0.044296573,125.90020511964775,0.9687010330254322,0.02935957119824665,121.95965875751658
Newfoundland and Labrador,63,Male,4154.0,0.044296573,121.95965875751658,0.9687010330254322,0.028440646948925254,118.14244742583551
Newfoundland and Labrador,64,Male,4154.0,0.044296573,118.14244742583551,0.9687010330254322,0.0275504840793355,114.44471086555967
Newfoundland and Labrador,65,Male,3861.0,0.044296573,106.37241903031436,0.946478766473489,0.02607594818715696,100.67923595061303
Newfoundland and Labrador,66,Male,3861.0,0.044296573,100.67923595061303,0.946478766473489,0.024680331274806934,95.29075905202957
Newfoundland and Labrador,67,Male,3861.0,0.044296573,95.29075905202957,0.946478766473489,0.023359409501136342,90.19068008388741
Newfoundland and Labrador,68,Male,3861.0,0.044296573,90.19068008388741,0.946478766473489,0.022109185090184624,85.36356363320283
