province,sex,age,population,mortality_rate,asd_prevalence,asd_prevalence_se,hazard_ratio,se,pop_survival
Yukon,Male,65,229.0,14.2,,,2.090000000048656,0.171,0.9858
Yukon,Male,66,229.0,14.2,,,2.090000000048656,0.171,0.9858
Yukon,Male,67,229.0,14.2,,,2.090000000048656,0.171,0.9858
Yukon,Male,68,229.0,14.2,,,2.090000000048656,0.171,0.9858
Yukon,Male,69,229.0,14.2,,,2.090000000048656,0.171,0.9858
Yukon,Male,70,158.0,26.1,,,2.090000000048656,0.171,0.9739
Yukon,Male,71,158.0,26.1,,,2.090000000048656,0.171,0.9739
Yukon,Male,72,158.0,26.1,,,2.090000000048656,0.171,0.9739
Yukon,Male,73,158.0,26.1,,,2.090000000048656,0.171,0.9739
Yukon,Male,74,158.0,26.1,,,2.090000000048656,0.171,0.9739
Yukon,Male,75,85.0,44.5,,,2.090000000048656,0.171,0.9555
Yukon,Male,76,85.0,44.5,,,2.090000000048656,0.171,0.9555
Yukon,Male,77,85.0,44.5,,,2.090000000048656,0.171,0.9555
Yukon,Male,78,85.0,44.5,,,2.090000000048656,0.171,0.9555
Yukon,Male,79,85.0,44.5,,,2.090000000048656,0.171,0.9555
Yukon,Male,80,47.0,56.6,,,2.090000000048656,0.171,0.9434
Yukon,Male,81,47.0,56.6,,,2.090000000048656,0.171,0.9434
Yukon,Male,82,47.0,56.6,,,2.090000000048656,0.171,0.9434
Yukon,Male,83,47.0,56.6,,,2.090000000048656,0.171,0.9434
Yukon,Male,84,47.0,56.6,,,2.090000000048656,0.171,0.9434
Yukon,Male,85,16.0,89.9,,,2.090000000048656,0.171,0.9101
Yukon,Male,86,16.0,89.9,,,2.090000000048656,0.171,0.9101
Yukon,Male,87,16.0,89.9,,,2.090000000048656,0.171,0.9101
Yukon,Male,88,16.0,89.9,,,2.090000000048656,0.171,0.9101
Yukon,Male,89,16.0,89.9,,,2.090000000048656,0.171,0.9101
Yukon,Female,18,200.0,1.0,0.008,0.004,4.869999999539792,0.236,0.999
Yukon,Female,19,200.0,1.0,,,4.869999999539792,0.236,0.999
Yukon,Female,20,223.0,0.0,,,4.869999999539792,0.236,1.0
Yukon,Female,21,223.0,0.0,,,4.869999999539792,0.236,1.0
Yukon,Female,22,223.0,0.0,,,4.869999999539792,0.236,1.0
Yukon,Female,23,223.0,0.0,,,4.869999999539792,0.236,1.0
Yukon,Female,24,223.0,0.0,,,4.869999999539792,0.236,1.0
Yukon,Female,25,280.0,2.1,,,4.869999999539792,0.236,0.9979
Yukon,Female,26,280.0,2.1,,,4.869999999539792,0.236,0.9979
Yukon,Female,27,280.0,2.1,,,4.869999999539792,0.236,0.9979
Yukon,Female,28,280.0,2.1,,,4.869999999539792,0.236,0.9979
Yukon,Female,29,280.0,2.1,,,4.869999999539792,0.236,0.9979
Yukon,Female,30,351.0,0.6,,,4.869999999539792,0.236,0.9994
Yukon,Female,31,351.0,0.6,,,4.869999999539792,0.236,0.9994
Yukon,Female,32,351.0,0.6,,,4.869999999539792,0.236,0.9994
Yukon,Female,33,351.0,0.6,,,4.869999999539792,0.236,0.9994
Yukon,Female,34,351.0,0.6,,,4.869999999539792,0.236,0.9994
Yukon,Female,35,345.0,0.0,,,4.869999999539792,0.236,1.0
Yukon,Female,36,345.0,0.0,,,4.869999999539792,0.236,1.0
Yukon,Female,37,345.0,0.0,,,4.869999999539792,0.236,1.0
Yukon,Female,38,345.0,0.0,,,4.869999999539792,0.236,1.0
Yukon,Female,39,345.0,0.0,,,4.869999999539792,0.236,1.0
Yukon,Female,40,307.0,0.7,,,4.869999999539792,0.236,0.9993
Yukon,Female,41,307.0,0.7,,,4.869999999539792,0.236,0.9993
Yukon,Female,42,307.0,0.7,,,4.869999999539792,0.236,0.9993
Yukon,Female,43,307.0,0.7,,,4.869999999539792,0.236,0.9993
Yukon,Female,44,307.0,0.7,,,4.869999999539792,0.236,0.9993
Yukon,Female,45,296.0,2.2,,,4.869999999539792,0.236,0.9978
Yukon,Female,46,296.0,2.2,,,4.869999999539792,0.236,0.9978
Yukon,Female,47,296.0,2.2,,,4.869999999539792,0.236,0.9978
Yukon,Female,48,296.0,2.2,,,4.869999999539792,0.236,0.9978
Yukon,Female,49,296.0,2.2,,,4.869999999539792,0.236,0.9978
Yukon,Female,50,279.0,1.9,,,4.869999999539792,0.236,0.9981
Yukon,Female,51,279.0,1.9,,,4.869999999539792,0.236,0.9981
Yukon,Female,52,279.0,1.9,,,4.869999999539792,0.236,0.9981
Yukon,Female,53,279.0,1.9,,,4.869999999539792,0.236,0.9981
Yukon,Female,54,279.0,1.9,,,4.869999999539792,0.236,0.9981
Yukon,Female,55,332.0,3.8,,,4.869999999539792,0.236,0.9962
Yukon,Female,56,332.0,3.8,,,4.869999999539792,0.236,0.9962
Yukon,Female,57,332.0,3.8,,,4.869999999539792,0.236,0.9962
Yukon,Female,58,332.0,3.8,,,4.869999999539792,0.236,0.9962
Yukon,Female,59,332.0,3.8,,,4.869999999539792,0.236,0.9962
Yukon,Female,60,294.0,4.0,,,4.869999999539792,0.236,0.996
Yukon,Female,61,294.0,4.0,,,4.869999999539792,0.236,0.996
Yukon,Female,62,294.0,4.0,,,4.869999999539792,0.236,0.996
Yukon,Female,63,294.0,4.0,,,4.869999999539792,0.236,0.996
Yukon,Female,64,294.0,4.0,,,4.869999999539792,0.236,0.996
Yukon,Female,65,211.0,8.1,,,4.869999999539792,0.236,0.9919
Yukon,Female,66,211.0,8.1,,,4.869999999539792,0.236,0.9919
Yukon,Female,67,211.0,8.1,,,4.869999999539792,0.236,0.9919
Yukon,Female,68,211.0,8.1,,,4.869999999539792,0.236,0.9919
Yukon,Female,69,211.0,8.1,,,4.869999999539792,0.236,0.9919
Yukon,Female,70,131.0,25.3,,,4.869999999539792,0.236,0.9747
Yukon,Female,71,131.0,25.3,,,4.869999999539792,0.236,0.9747
Yukon,Female,72,131.0,25.3,,,4.869999999539792,0.236,0.9747
Yukon,Female,73,131.0,25.3,,,4.869999999539792,0.236,0.9747
Yukon,Female,74,131.0,25.3,,,4.869999999539792,0.236,0.9747
Yukon,Female,75,72.0,24.8,,,4.869999999539792,0.236,0.9752
Yukon,Female,76,72.0,24.8,,,4.869999999539792,0.236,0.9752
Yukon,Female,77,72.0,24.8,,,4.869999999539792,0.236,0.9752
Yukon,Female,78,72.0,24.8,,,4.869999999539792,0.236,0.9752
Yukon,Female,79,72.0,24.8,,,4.869999999539792,0.236,0.9752
Yukon,Female,80,40.0,72.8,,,4.869999999539792,0.236,0.9272
Yukon,Female,81,40.0,72.8,,,4.869999999539792,0.236,0.9272
Yukon,Female,82,40.0,72.8,,,4.869999999539792,0.236,0.9272
Yukon,Female,83,40.0,72.8,,,4.869999999539792,0.236,0.9272
Yukon,Female,84,40.0,72.8,,,4.869999999539792,0.236,0.9272
Yukon,Female,85,27.0,112.1,,,4.869999999539792,0.236,0.8879
Yukon,Female,86,27.0,112.1,,,4.869999999539792,0.236,0.8879
Yukon,Female,87,27.0,112.1,,,4.869999999539792,0.236,0.8879
Yukon,Female,88,27.0,112.1,,,4.869999999539792,0.236,0.8879
Yukon,Female,89,27.0,112.1,,,4.869999999539792,0.236,0.8879
Northwest Territories,Male,18,268.0,0.7,0.03125,0.015625,2.090000000048656,0.171,0.9993
Northwest Territories,Male,19,268.0,0.7,,,2.090000000048656,0.171,0.9993
Northwest Territories,Male,20,336.0,1.8,,,2.090000000048656,0.171,0.9982
Northwest Territories,Male,21,336.0,1.8,,,2.090000000048656,0.171,0.9982
Northwest Territories,Male,22,336.0,1.8,,,2.090000000048656,0.171,0.9982
Northwest Territories,Male,23,336.0,1.8,,,2.090000000048656,0.171,0.9982
Northwest Territories,Male,24,336.0,1.8,,,2.090000000048656,0.171,0.9982
Northwest Territories,Male,25,404.0,2.0,,,2.090000000048656,0.171,0.998
Northwest Territories,Male,26,404.0,2.0,,,2.090000000048656,0.171,0.998
Northwest Territories,Male,27,404.0,2.0,,,2.090000000048656,0.171,0.998
Northwest Territories,Male,28,404.0,2.0,,,2.090000000048656,0.171,0.998
Northwest Territories,Male,29,404.0,2.0,,,2.090000000048656,0.171,0.998
Northwest Territories,Male,30,375.0,1.6,,,2.090000000048656,0.171,0.9984
Northwest Territories,Male,31,375.0,1.6,,,2.090000000048656,0.171,0.9984
Northwest Territories,Male,32,375.0,1.6,,,2.090000000048656,0.171,0.9984
Northwest Territories,Male,33,375.0,1.6,,,2.090000000048656,0.171,0.9984
Northwest Territories,Male,34,375.0,1.6,,,2.090000000048656,0.171,0.9984
Northwest Territories,Male,35,347.0,2.3,,,2.090000000048656,0.171,0.9977
Northwest Territories,Male,36,347.0,2.3,,,2.090000000048656,0.171,0.9977
Northwest Territories,Male,37,347.0,2.3,,,2.090000000048656,0.171,0.9977
Northwest Territories,Male,38,347.0,2.3,,,2.090000000048656,0.171,0.9977
Northwest Territories,Male,39,347.0,2.3,,,2.090000000048656,0.171,0.9977
Northwest Territories,Male,40,311.0,1.9,,,2.090000000048656,0.171,0.9981
Northwest Territories,Male,41,311.0,1.9,,,2.090000000048656,0.171,0.9981
Northwest Territories,Male,42,311.0,1.9,,,2.090000000048656,0.171,0.9981
Northwest Territories,Male,43,311.0,1.9,,,2.090000000048656,0.171,0.9981
Northwest Territories,Male,44,311.0,1.9,,,2.090000000048656,0.171,0.9981
Northwest Territories,Male,45,301.0,4.7,,,2.090000000048656,0.171,0.9953
Northwest Territories,Male,46,301.0,4.7,,,2.090000000048656,0.171,0.9953
Northwest Territories,Male,47,301.0,4.7,,,2.090000000048656,0.171,0.9953
Northwest Territories,Male,48,301.0,4.7,,,2.090000000048656,0.171,0.9953
Northwest Territories,Male,49,301.0,4.7,,,2.090000000048656,0.171,0.9953
Northwest Territories,Male,50,340.0,5.3,,,2.090000000048656,0.171,0.9947
Northwest Territories,Male,51,340.0,5.3,,,2.090000000048656,0.171,0.9947
Northwest Territories,Male,52,340.0,5.3,,,2.090000000048656,0.171,0.9947
Northwest Territories,Male,53,340.0,5.3,,,2.090000000048656,0.171,0.9947
Northwest Territories,Male,54,340.0,5.3,,,2.090000000048656,0.171,0.9947
Northwest Territories,Male,55,358.0,6.1,,,2.090000000048656,0.171,0.9939
Northwest Territories,Male,56,358.0,6.1,,,2.090000000048656,0.171,0.9939
Northwest Territories,Male,57,358.0,6.1,,,2.090000000048656,0.171,0.9939
Northwest Territories,Male,58,358.0,6.1,,,2.090000000048656,0.171,0.9939
Northwest Territories,Male,59,358.0,6.1,,,2.090000000048656,0.171,0.9939
Northwest Territories,Male,60,278.0,13.7,,,2.090000000048656,0.171,0.9863
Northwest Territories,Male,61,278.0,13.7,,,2.090000000048656,0.171,0.9863
Northwest Territories,Male,62,278.0,13.7,,,2.090000000048656,0.171,0.9863
Northwest Territories,Male,63,278.0,13.7,,,2.090000000048656,0.171,0.9863
Northwest Territories,Male,64,278.0,13.7,,,2.090000000048656,0.171,0.9863
Northwest Territories,Male,65,177.0,15.8,,,2.090000000048656,0.171,0.9842
Northwest Territories,Male,66,177.0,15.8,,,2.090000000048656,0.171,0.9842
Northwest Territories,Male,67,177.0,15.8,,,2.090000000048656,0.171,0.9842
Northwest Territories,Male,68,177.0,15.8,,,2.090000000048656,0.171,0.9842
Northwest Territories,Male,69,177.0,15.8,,,2.090000000048656,0.171,0.9842
Northwest Territories,Male,70,107.0,29.8,,,2.090000000048656,0.171,0.9702
Northwest Territories,Male,71,107.0,29.8,,,2.090000000048656,0.171,0.9702
Northwest Territories,Male,72,107.0,29.8,,,2.090000000048656,0.171,0.9702
Northwest Territories,Male,73,107.0,29.8,,,2.090000000048656,0.171,0.9702
Northwest Territories,Male,74,107.0,29.8,,,2.090000000048656,0.171,0.9702
Northwest Territories,Male,75,57.0,59.6,,,2.090000000048656,0.171,0.9404
Northwest Territories,Male,76,57.0,59.6,,,2.090000000048656,0.171,0.9404
Northwest Territories,Male,77,57.0,59.6,,,2.090000000048656,0.171,0.9404
Northwest Territories,Male,78,57.0,59.6,,,2.090000000048656,0.171,0.9404
Northwest Territories,Male,79,57.0,59.6,,,2.090000000048656,0.171,0.9404
Northwest Territories,Male,80,34.0,52.6,,,2.090000000048656,0.171,0.9474
Northwest Territories,Male,81,34.0,52.6,,,2.090000000048656,0.171,0.9474
Northwest Territories,Male,82,34.0,52.6,,,2.090000000048656,0.171,0.9474
Northwest Territories,Male,83,34.0,52.6,,,2.090000000048656,0.171,0.9474
Northwest Territories,Male,84,34.0,52.6,,,2.090000000048656,0.171,0.9474
Northwest Territories,Male,85,14.0,101.4,,,2.090000000048656,0.171,0.8986
Northwest Territories,Male,86,14.0,101.4,,,2.090000000048656,0.171,0.8986
Northwest Territories,Male,87,14.0,101.4,,,2.090000000048656,0.171,0.8986
Northwest Territories,Male,88,14.0,101.4,,,2.090000000048656,0.171,0.8986
Northwest Territories,Male,89,14.0,101.4,,,2.090000000048656,0.171,0.8986
Northwest Territories,Female,18,296.0,0.7,0.008,0.004,4.869999999539792,0.236,0.9993
Northwest Territories,Female,19,296.0,0.7,,,4.869999999539792,0.236,0.9993
Northwest Territories,Female,20,280.0,0.7,,,4.869999999539792,0.236,0.9993
Northwest Territories,Female,21,280.0,0.7,,,4.869999999539792,0.236,0.9993
Northwest Territories,Female,22,280.0,0.7,,,4.869999999539792,0.236,0.9993
Northwest Territories,Female,23,280.0,0.7,,,4.869999999539792,0.236,0.9993
Northwest Territories,Female,24,280.0,0.7,,,4.869999999539792,0.236,0.9993
Northwest Territories,Female,25,354.0,1.7,,,4.869999999539792,0.236,0.9983
Northwest Territories,Female,26,354.0,1.7,,,4.869999999539792,0.236,0.9983
Northwest Territories,Female,27,354.0,1.7,,,4.869999999539792,0.236,0.9983
Northwest Territories,Female,28,354.0,1.7,,,4.869999999539792,0.236,0.9983
Northwest Territories,Female,29,354.0,1.7,,,4.869999999539792,0.236,0.9983
Northwest Territories,Female,30,361.0,0.0,,,4.869999999539792,0.236,1.0
Northwest Territories,Female,31,361.0,0.0,,,4.869999999539792,0.236,1.0
Northwest Territories,Female,32,361.0,0.0,,,4.869999999539792,0.236,1.0
Northwest Territories,Female,33,361.0,0.0,,,4.869999999539792,0.236,1.0
Northwest Territories,Female,34,361.0,0.0,,,4.869999999539792,0.236,1.0
Northwest Territories,Female,35,345.0,0.6,,,4.869999999539792,0.236,0.9994
Northwest Territories,Female,36,345.0,0.6,,,4.869999999539792,0.236,0.9994
Northwest Territories,Female,37,345.0,0.6,,,4.869999999539792,0.236,0.9994
Northwest Territories,Female,38,345.0,0.6,,,4.869999999539792,0.236,0.9994
Northwest Territories,Female,39,345.0,0.6,,,4.869999999539792,0.236,0.9994
Northwest Territories,Female,40,326.0,1.2,,,4.869999999539792,0.236,0.9988
Northwest Territories,Female,41,326.0,1.2,,,4.869999999539792,0.236,0.9988
Northwest Territories,Female,42,326.0,1.2,,,4.869999999539792,0.236,0.9988
Northwest Territories,Female,43,326.0,1.2,,,4.869999999539792,0.236,0.9988
Northwest Territories,Female,44,326.0,1.2,,,4.869999999539792,0.236,0.9988
Northwest Territories,Female,45,310.0,1.3,,,4.869999999539792,0.236,0.9987
Northwest Territories,Female,46,310.0,1.3,,,4.869999999539792,0.236,0.9987
Northwest Territories,Female,47,310.0,1.3,,,4.869999999539792,0.236,0.9987
Northwest Territories,Female,48,310.0,1.3,,,4.869999999539792,0.236,0.9987
Northwest Territories,Female,49,310.0,1.3,,,4.869999999539792,0.236,0.9987
Northwest Territories,Female,50,327.0,3.7,,,4.869999999539792,0.236,0.9963
Northwest Territories,Female,51,327.0,3.7,,,4.869999999539792,0.236,0.9963
Northwest Territories,Female,52,327.0,3.7,,,4.869999999539792,0.236,0.9963
Northwest Territories,Female,53,327.0,3.7,,,4.869999999539792,0.236,0.9963
Northwest Territories,Female,54,327.0,3.7,,,4.869999999539792,0.236,0.9963
Northwest Territories,Female,55,299.0,2.7,,,4.869999999539792,0.236,0.9973
Northwest Territories,Female,56,299.0,2.7,,,4.869999999539792,0.236,0.9973
Northwest Territories,Female,57,299.0,2.7,,,4.869999999539792,0.236,0.9973
Northwest Territories,Female,58,299.0,2.7,,,4.869999999539792,0.236,0.9973
Northwest Territories,Female,59,299.0,2.7,,,4.869999999539792,0.236,0.9973
Northwest Territories,Female,60,236.0,9.3,,,4.869999999539792,0.236,0.9907
Northwest Territories,Female,61,236.0,9.3,,,4.869999999539792,0.236,0.9907
Northwest Territories,Female,62,236.0,9.3,,,4.869999999539792,0.236,0.9907
Northwest Territories,Female,63,236.0,9.3,,,4.869999999539792,0.236,0.9907
Northwest Territories,Female,64,236.0,9.3,,,4.869999999539792,0.236,0.9907
Northwest Territories,Female,65,162.0,11.1,,,4.869999999539792,0.236,0.9889
Northwest Territories,Female,66,162.0,11.1,,,4.869999999539792,0.236,0.9889
Northwest Territories,Female,67,162.0,11.1,,,4.869999999539792,0.236,0.9889
Northwest Territories,Female,68,162.0,11.1,,,4.869999999539792,0.236,0.9889
Northwest Territories,Female,69,162.0,11.1,,,4.869999999539792,0.236,0.9889
Northwest Territories,Female,70,87.0,20.7,,,4.869999999539792,0.236,0.9793
Northwest Territories,Female,71,87.0,20.7,,,4.869999999539792,0.236,0.9793
Northwest Territories,Female,72,87.0,20.7,,,4.869999999539792,0.236,0.9793
Northwest Territories,Female,73,87.0,20.7,,,4.869999999539792,0.236,0.9793
Northwest Territories,Female,74,87.0,20.7,,,4.869999999539792,0.236,0.9793
Northwest Territories,Female,75,54.0,44.8,,,4.869999999539792,0.236,0.9552
Northwest Territories,Female,76,54.0,44.8,,,4.869999999539792,0.236,0.9552
Northwest Territories,Female,77,54.0,44.8,,,4.869999999539792,0.236,0.9552
Northwest Territories,Female,78,54.0,44.8,,,4.869999999539792,0.236,0.9552
Northwest Territories,Female,79,54.0,44.8,,,4.869999999539792,0.236,0.9552
Northwest Territories,Female,80,26.0,54.7,,,4.869999999539792,0.236,0.9453
Northwest Territories,Female,81,26.0,54.7,,,4.869999999539792,0.236,0.9453
Northwest Territories,Female,82,26.0,54.7,,,4.869999999539792,0.236,0.9453
Northwest Territories,Female,83,26.0,54.7,,,4.869999999539792,0.236,0.9453
Northwest Territories,Female,84,26.0,54.7,,,4.869999999539792,0.236,0.9453
Northwest Territories,Female,85,13.0,93.8,,,4.869999999539792,0.236,0.9062
Northwest Territories,Female,86,13.0,93.8,,,4.869999999539792,0.236,0.9062
Northwest Territories,Female,87,13.0,93.8,,,4.869999999539792,0.236,0.9062
Northwest Territories,Female,88,13.0,93.8,,,4.869999999539792,0.236,0.9062
Northwest Territories,Female,89,13.0,93.8,,,4.869999999539792,0.236,0.9062
Nunavut,Male,18,326.0,7.4,0.03125,0.015625,2.090000000048656,0.171,0.9926
Nunavut,Male,19,326.0,7.4,,,2.090000000048656,0.171,0.9926
Nunavut,Male,20,317.0,3.2,,,2.090000000048656,0.171,0.9968
Nunavut,Male,21,317.0,3.2,,,2.090000000048656,0.171,0.9968
Nunavut,Male,22,317.0,3.2,,,2.090000000048656,0.171,0.9968
Nunavut,Male,23,317.0,3.2,,,2.090000000048656,0.171,0.9968
Nunavut,Male,24,317.0,3.2,,,2.090000000048656,0.171,0.9968
Nunavut,Male,25,324.0,7.4,,,2.090000000048656,0.171,0.9926
Nunavut,Male,26,324.0,7.4,,,2.090000000048656,0.171,0.9926
Nunavut,Male,27,324.0,7.4,,,2.090000000048656,0.171,0.9926
Nunavut,Male,28,324.0,7.4,,,2.090000000048656,0.171,0.9926
Nunavut,Male,29,324.0,7.4,,,2.090000000048656,0.171,0.9926
Nunavut,Male,30,316.0,3.8,,,2.090000000048656,0.171,0.9962
Nunavut,Male,31,316.0,3.8,,,2.090000000048656,0.171,0.9962
Nunavut,Male,32,316.0,3.8,,,2.090000000048656,0.171,0.9962
Nunavut,Male,33,316.0,3.8,,,2.090000000048656,0.171,0.9962
Nunavut,Male,34,316.0,3.8,,,2.090000000048656,0.171,0.9962
Nunavut,Male,35,271.0,2.2,,,2.090000000048656,0.171,0.9978
Nunavut,Male,36,271.0,2.2,,,2.090000000048656,0.171,0.9978
Nunavut,Male,37,271.0,2.2,,,2.090000000048656,0.171,0.9978
Nunavut,Male,38,271.0,2.2,,,2.090000000048656,0.171,0.9978
Nunavut,Male,39,271.0,2.2,,,2.090000000048656,0.171,0.9978
Nunavut,Male,40,227.0,3.5,,,2.090000000048656,0.171,0.9965
Nunavut,Male,41,227.0,3.5,,,2.090000000048656,0.171,0.9965
Nunavut,Male,42,227.0,3.5,,,2.090000000048656,0.171,0.9965
Nunavut,Male,43,227.0,3.5,,,2.090000000048656,0.171,0.9965
Nunavut,Male,44,227.0,3.5,,,2.090000000048656,0.171,0.9965
Nunavut,Male,45,227.0,7.0,,,2.090000000048656,0.171,0.993
Nunavut,Male,46,227.0,7.0,,,2.090000000048656,0.171,0.993
Nunavut,Male,47,227.0,7.0,,,2.090000000048656,0.171,0.993
Nunavut,Male,48,227.0,7.0,,,2.090000000048656,0.171,0.993
Nunavut,Male,49,227.0,7.0,,,2.090000000048656,0.171,0.993
Nunavut,Male,50,238.0,7.6,,,2.090000000048656,0.171,0.9924
Nunavut,Male,51,238.0,7.6,,,2.090000000048656,0.171,0.9924
Nunavut,Male,52,238.0,7.6,,,2.090000000048656,0.171,0.9924
Nunavut,Male,53,238.0,7.6,,,2.090000000048656,0.171,0.9924
Nunavut,Male,54,238.0,7.6,,,2.090000000048656,0.171,0.9924
Nunavut,Male,55,170.0,10.6,,,2.090000000048656,0.171,0.9894
Nunavut,Male,56,170.0,10.6,,,2.090000000048656,0.171,0.9894
Nunavut,Male,57,170.0,10.6,,,2.090000000048656,0.171,0.9894
Nunavut,Male,58,170.0,10.6,,,2.090000000048656,0.171,0.9894
Nunavut,Male,59,170.0,10.6,,,2.090000000048656,0.171,0.9894
Nunavut,Male,60,111.0,23.3,,,2.090000000048656,0.171,0.9767
Nunavut,Male,61,111.0,23.3,,,2.090000000048656,0.171,0.9767
Nunavut,Male,62,111.0,23.3,,,2.090000000048656,0.171,0.9767
Nunavut,Male,63,111.0,23.3,,,2.090000000048656,0.171,0.9767
Nunavut,Male,64,111.0,23.3,,,2.090000000048656,0.171,0.9767
Nunavut,Male,65,78.0,17.9,,,2.090000000048656,0.171,0.9821
Nunavut,Male,66,78.0,17.9,,,2.090000000048656,0.171,0.9821
Nunavut,Male,67,78.0,17.9,,,2.090000000048656,0.171,0.9821
Nunavut,Male,68,78.0,17.9,,,2.090000000048656,0.171,0.9821
Nunavut,Male,69,78.0,17.9,,,2.090000000048656,0.171,0.9821
Nunavut,Male,70,48.0,33.3,,,2.090000000048656,0.171,0.9667
Nunavut,Male,71,48.0,33.3,,,2.090000000048656,0.171,0.9667
Nunavut,Male,72,48.0,33.3,,,2.090000000048656,0.171,0.9667
Nunavut,Male,73,48.0,33.3,,,2.090000000048656,0.171,0.9667
Nunavut,Male,74,48.0,33.3,,,2.090000000048656,0.171,0.9667
Nunavut,Male,75,23.0,52.6,,,2.090000000048656,0.171,0.9474
Nunavut,Male,76,23.0,52.6,,,2.090000000048656,0.171,0.9474
Nunavut,Male,77,23.0,52.6,,,2.090000000048656,0.171,0.9474
Nunavut,Male,78,23.0,52.6,,,2.090000000048656,0.171,0.9474
Nunavut,Male,79,23.0,52.6,,,2.090000000048656,0.171,0.9474
Nunavut,Male,80,14.0,126.8,,,2.090000000048656,0.171,0.8732
Nunavut,Male,81,14.0,126.8,,,2.090000000048656,0.171,0.8732
Nunavut,Male,82,14.0,126.8,,,2.090000000048656,0.171,0.8732
Nunavut,Male,83,14.0,126.8,,,2.090000000048656,0.171,0.8732
Nunavut,Male,84,14.0,126.8,,,2.090000000048656,0.171,0.8732
Nunavut,Male,85,5.0,87.0,,,2.090000000048656,0.171,0.913
Nunavut,Male,86,5.0,87.0,,,2.090000000048656,0.171,0.913
Nunavut,Male,87,5.0,87.0,,,2.090000000048656,0.171,0.913
Nunavut,Male,88,5.0,87.0,,,2.090000000048656,0.171,0.913
Nunavut,Male,89,5.0,87.0,,,2.090000000048656,0.171,0.913
Nunavut,Female,18,327.0,1.2,0.008,0.004,4.869999999539792,0.236,0.9988
Nunavut,Female,19,327.0,1.2,,,4.869999999539792,0.236,0.9988
Nunavut,Female,20,300.0,1.3,,,4.869999999539792,0.236,0.9987
Nunavut,Female,21,300.0,1.3,,,4.869999999539792,0.236,0.9987
Nunavut,Female,22,300.0,1.3,,,4.869999999539792,0.236,0.9987
Nunavut,Female,23,300.0,1.3,,,4.869999999539792,0.236,0.9987
Nunavut,Female,24,300.0,1.3,,,4.869999999539792,0.236,0.9987
Nunavut,Female,25,323.0,1.9,,,4.869999999539792,0.236,0.9981
Nunavut,Female,26,323.0,1.9,,,4.869999999539792,0.236,0.9981
Nunavut,Female,27,323.0,1.9,,,4.869999999539792,0.236,0.9981
Nunavut,Female,28,323.0,1.9,,,4.869999999539792,0.236,0.9981
Nunavut,Female,29,323.0,1.9,,,4.869999999539792,0.236,0.9981
Nunavut,Female,30,304.0,3.9,,,4.869999999539792,0.236,0.9961
Nunavut,Female,31,304.0,3.9,,,4.869999999539792,0.236,0.9961
Nunavut,Female,32,304.0,3.9,,,4.869999999539792,0.236,0.9961
Nunavut,Female,33,304.0,3.9,,,4.869999999539792,0.236,0.9961
Nunavut,Female,34,304.0,3.9,,,4.869999999539792,0.236,0.9961
Nunavut,Female,35,263.0,2.3,,,4.869999999539792,0.236,0.9977
Nunavut,Female,36,263.0,2.3,,,4.869999999539792,0.236,0.9977
Nunavut,Female,37,263.0,2.3,,,4.869999999539792,0.236,0.9977
Nunavut,Female,38,263.0,2.3,,,4.869999999539792,0.236,0.9977
Nunavut,Female,39,263.0,2.3,,,4.869999999539792,0.236,0.9977
Nunavut,Female,40,213.0,0.0,,,4.869999999539792,0.236,1.0
Nunavut,Female,41,213.0,0.0,,,4.869999999539792,0.236,1.0
Nunavut,Female,42,213.0,0.0,,,4.869999999539792,0.236,1.0
Nunavut,Female,43,213.0,0.0,,,4.869999999539792,0.236,1.0
Nunavut,Female,44,213.0,0.0,,,4.869999999539792,0.236,1.0
Nunavut,Female,45,212.0,2.8,,,4.869999999539792,0.236,0.9972
Nunavut,Female,46,212.0,2.8,,,4.869999999539792,0.236,0.9972
Nunavut,Female,47,212.0,2.8,,,4.869999999539792,0.236,0.9972
Nunavut,Female,48,212.0,2.8,,,4.869999999539792,0.236,0.9972
Nunavut,Female,49,212.0,2.8,,,4.869999999539792,0.236,0.9972
Nunavut,Female,50,207.0,6.8,,,4.869999999539792,0.236,0.9932
Nunavut,Female,51,207.0,6.8,,,4.869999999539792,0.236,0.9932
Nunavut,Female,52,207.0,6.8,,,4.869999999539792,0.236,0.9932
Nunavut,Female,53,207.0,6.8,,,4.869999999539792,0.236,0.9932
Nunavut,Female,54,207.0,6.8,,,4.869999999539792,0.236,0.9932
Nunavut,Female,55,169.0,5.9,,,4.869999999539792,0.236,0.9941
Nunavut,Female,56,169.0,5.9,,,4.869999999539792,0.236,0.9941
Nunavut,Female,57,169.0,5.9,,,4.869999999539792,0.236,0.9941
Nunavut,Female,58,169.0,5.9,,,4.869999999539792,0.236,0.9941
Nunavut,Female,59,169.0,5.9,,,4.869999999539792,0.236,0.9941
Nunavut,Female,60,98.0,22.4,,,4.869999999539792,0.236,0.9776
Nunavut,Female,61,98.0,22.4,,,4.869999999539792,0.236,0.9776
Nunavut,Female,62,98.0,22.4,,,4.869999999539792,0.236,0.9776
Nunavut,Female,63,98.0,22.4,,,4.869999999539792,0.236,0.9776
Nunavut,Female,64,98.0,22.4,,,4.869999999539792,0.236,0.9776
Nunavut,Female,65,60.0,30.0,,,4.869999999539792,0.236,0.97
Nunavut,Female,66,60.0,30.0,,,4.869999999539792,0.236,0.97
