,province,age_group,sex,population,gamma_adj,rho_adj,province_cat,age_group_cat,sex_cat,logit_rho_adj,log_population,Estimated Prevalence,Lower 95% HPDI,Upper 95% HPDI,asd_cases,asd_LCL,asd_UCL
121,Newfoundland and Labrador,18-19,Male,5670.0,250.6900998863529,0.04421342149671127,4,0,1,-3.0735062471233494,8.642944396721798,0.021027136607607414,0.009037016479519143,0.045338236165097585,119.22386456513404,51.23988343887354,257.0677990561033
122,Newfoundland and Labrador,20-24,Female,13655.0,56.36389679382661,0.004127711226204805,4,1,0,-5.48589595440043,9.521861033907806,0.0050717777272162355,0.0021610982892899,0.011498565620188249,69.2551248651377,29.509797140253585,157.01291354367052
123,Newfoundland and Labrador,20-24,Male,15065.0,663.1620249939665,0.044020048124392065,4,1,1,-3.078091772653121,9.620129451564402,0.020498804344246783,0.009221862825981926,0.04678161098263755,308.8144874460778,138.92736347341773,704.7649694534347
124,Newfoundland and Labrador,25-29,Female,14010.0,57.397639155337224,0.004096905007518717,4,2,0,-5.493418146234158,9.547526639331053,0.004800951156708491,0.0020556687043101246,0.011014768096636216,67.26132570548596,28.799918547384845,154.3169010338734
125,Newfoundland and Labrador,25-29,Male,14805.0,645.8245628152325,0.04362205760319031,4,2,1,-3.0875902414048157,9.602720240535692,0.018558641000475287,0.008269655717356586,0.04251527495312508,274.76068001203663,122.43225289546426,629.4386456810167
126,Newfoundland and Labrador,30-34,Female,14485.0,58.955693407906075,0.004070120359537872,4,3,0,-5.500004281753578,9.580868910203451,0.004873937578899677,0.0021152192441687263,0.011305774890209468,70.59898583036183,30.638950751783998,163.76414928468415
127,Newfoundland and Labrador,30-34,Male,14440.0,617.2023710942555,0.04274254647467143,4,3,1,-3.108877548008637,9.577757412446818,0.017840281908160782,0.007855434754832823,0.040409875888703296,257.6136707538417,113.43247785978596,583.5186078328755
128,Newfoundland and Labrador,35-39,Female,15885.0,63.991258191284025,0.004028407818148192,4,4,0,-5.510347519724432,9.673130546703616,0.0052885593228347355,0.002298763037062157,0.011880997388173062,84.00876484322977,36.51585084373236,188.7296435111291
129,Newfoundland and Labrador,35-39,Male,14675.0,610.7361558950861,0.041617455256905356,4,4,1,-3.1367273374986366,9.593900644696298,0.018011342341904574,0.008108883257666153,0.04034353054966998,264.3164488674496,118.9978618062508,592.041310816407
130,Newfoundland and Labrador,40-44,Female,16600.0,65.69129806050672,0.003957307112078718,4,5,0,-5.528226349267178,9.717157974344635,0.005796393408366949,0.0025786530278336384,0.013243511818206382,96.22013057889136,42.805640262038395,219.84229618222594
131,Newfoundland and Labrador,40-44,Male,15520.0,627.7189754015936,0.04044581027072124,4,5,1,-3.1665057307425477,9.64988479373721,0.019931683180544012,0.008833142521747387,0.04429512302567518,309.3397229620431,137.09037193751945,687.4603093584789
132,Newfoundland and Labrador,45-49,Female,18940.0,73.30615889008592,0.003870441335273808,4,6,0,-5.550508787443669,9.84903136674007,0.006360333281041327,0.002743018193575234,0.01456816183562708,120.46471234292272,51.95276458631493,275.92098516677686
133,Newfoundland and Labrador,45-49,Male,17860.0,697.846020621593,0.03907312545473645,4,6,1,-3.202463410840599,9.79031885443049,0.021997374820800827,0.009595625780992356,0.0480288400033222,392.8731142995028,171.37787644852347,857.7950824593345
134,Newfoundland and Labrador,50-54,Female,20955.0,78.48539147965167,0.003745425506067844,4,7,0,-5.583467591513998,9.950132560359172,0.006463249909505016,0.0027928763402378324,0.014445479734199216,135.4374018536776,58.52472370968378,302.70502783014456
135,Newfoundland and Labrador,50-54,Male,20135.0,742.0830826543979,0.036855380315589666,4,7,1,-3.2632019628987705,9.910214873285554,0.022769616810362315,0.00984527666347795,0.05068021797749331,458.4662344766452,198.23464561912851,1020.4461889768278
136,Newfoundland and Labrador,55-59,Female,21760.0,76.5517183419571,0.0035180017620384694,4,8,0,-5.64633792732124,9.987828700969878,0.00583434648522738,0.0025321644076357302,0.013149345673238878,126.95537951854779,55.09989751015349,286.129761849678
137,Newfoundland and Labrador,55-59,Male,21470.0,722.8513734424498,0.03366797268013273,4,8,1,-3.356960468838249,9.974411890872826,0.02099996568601818,0.009560859473684725,0.04756076913047018,450.8692632788103,205.27165290001105,1021.1297132311947
138,Newfoundland and Labrador,60-64,Female,21530.0,68.3866028105597,0.003176340121252192,4,9,0,-5.748844254859495,9.97720259035841,0.00572674106914333,0.0024883933111500673,0.01303282284057584,123.2967352186559,53.575107989060946,280.59667575759784
139,Newfoundland and Labrador,60-64,Male,20770.0,610.415093665746,0.02938926787028146,4,9,1,-3.4972959248456386,9.941264916870159,0.0203032025147948,0.008840460311597888,0.04534339904627361,421.69751623228797,183.61636067188812,941.7823981911029
140,Newfoundland and Labrador,65-69,Female,19865.0,54.33243543771175,0.0027350835860917065,4,10,0,-5.898854451171563,9.8967146682487,0.005397834414652118,0.002402320569989368,0.012419619326660847,107.22798064706433,47.722098122838794,246.71573792411775
141,Newfoundland and Labrador,65-69,Male,19305.0,452.31903912906785,0.02343014965703537,4,10,1,-3.730022639177572,9.868119408698337,0.01942026342410721,0.008654347228313333,0.04346106442743585,374.90818540238973,167.0721732425889,839.0158487716491
142,Newfoundland and Labrador,70-74,Female,16065.0,34.439785688665225,0.0021437775094096,4,11,0,-6.143039736064887,9.68439827154996,0.004328539549130061,0.0018319161860211681,0.00955878712028496,69.53798785677444,29.429733528430067,153.56191508737788
143,Newfoundland and Labrador,70-74,Male,15430.0,251.13615744375818,0.016275836516121724,4,11,1,-4.101663950478264,9.644068945357207,0.015288883189629732,0.0064595322848954966,0.03373306938366318,235.90746761598675,99.6705831559375,520.5012605899229
144,Newfoundland and Labrador,75-79,Female,10010.0,14.535650158879685,0.0014521129029849834,4,12,0,-6.533282440485035,9.211339872309265,0.0026021230570093708,0.0011009893789964405,0.005760309975457282,26.0472518006638,11.02090368375437,57.66070285432739
145,Newfoundland and Labrador,75-79,Male,9380.0,86.48844626068701,0.009220516658921856,4,12,1,-4.677060917478047,9.14633504200027,0.009083823896428585,0.004008592688599015,0.02070783338822453,85.20626814850013,37.60059941905876,194.2394771815461
146,Newfoundland and Labrador,80-84,Female,6690.0,4.7414444153918724,0.0007087360860077537,4,13,0,-7.251318347491951,8.808369153122275,0.0011351715354178033,0.0005039234433091895,0.0026538570421307216,7.594297571945105,3.3712478357384774,17.754303611854528
147,Newfoundland and Labrador,80-84,Male,5395.0,16.22314724252579,0.003007070851255939,4,13,1,-5.803777211973177,8.593227877692234,0.0034043312526851346,0.001488494444584161,0.007733830648210849,18.3663671082363,8.030427528531549,41.72401634709753
148,Newfoundland and Labrador,85+,Female,3845.0,0.6106015648004487,0.00015880404806253542,4,14,0,-8.747680701239704,8.254528881939745,0.00024488613658961666,0.00010481399329408212,0.0005600951915906423,0.9415871951870761,0.4030098042157457,2.1535660116660194
149,Newfoundland and Labrador,85+,Male,2725.0,1.0157030378115328,0.0003727350597473515,4,14,1,-7.894269881740665,7.9102237070973445,0.0006414625315693458,0.0002770784509261615,0.0014514492347676923,1.7479853985264673,0.75503877877379,3.9551991647419618
150,Northwest Territories,18-19,Female,592.0,3.5403725027196145,0.005980358957296646,5,0,0,-5.11327637359684,6.3835066348840055,0.0076595061868488384,0.0033187348144578625,0.017238208545525293,4.534427662614513,1.9646910101590547,10.205019458950973
151,Northwest Territories,18-19,Male,536.0,12.768330755925565,0.02382151260433874,5,0,1,-3.713056382770602,6.284134161070802,0.025417550013840728,0.011428049481913727,0.057993516406372195,13.62380680741863,6.125434522305758,31.084524793815497
152,Northwest Territories,20-24,Female,1400.0,8.308714509923334,0.005934796078516667,5,1,0,-5.120970133678214,7.24422751560335,0.006672280787010754,0.002963923014670489,0.015483561920037695,9.341193101815056,4.149492220538685,21.67698668805277
153,Northwest Territories,20-24,Male,1680.0,39.30565012561794,0.02339622031286782,5,1,1,-3.7315065376451217,7.426549072397305,0.028986649175318225,0.01289502322121625,0.06492168329624218,48.69757061453462,21.6636390116433,109.06842793768686
154,Northwest Territories,25-29,Female,1770.0,10.293465355509296,0.005815517150005252,5,2,0,-5.14139307005518,7.478734825567875,0.007774243866956839,0.0033122714999819112,0.017354627853545967,13.760411644513605,5.862720554967983,30.717691300776362
155,Northwest Territories,25-29,Male,2020.0,45.85763085865294,0.022701797454778683,5,2,1,-3.7623477237559286,7.61085279039525,0.03219959713741975,0.014908704153185933,0.07297345998037377,65.0431862175879,30.115582389435584,147.40638916035502
156,Northwest Territories,30-34,Female,1805.0,10.38566143762192,0.005753829051314083,5,3,0,-5.152119277735417,7.498315870766981,0.007703214535047455,0.0032463727091323175,0.017420041945572028,13.904302235760657,5.859702739983833,31.443175711757508
157,Northwest Territories,30-34,Male,1875.0,41.40569173639824,0.02208303559274573,5,3,1,-3.790615069446564,7.536363938404511,0.029343313812186408,0.013024015440282635,0.06476093040263284,55.01871339784952,24.42002895052994,121.42674450493656
158,Northwest Territories,35-39,Female,1725.0,9.869755083384955,0.00572159714978838,5,4,0,-5.1577692623833915,7.45298232946546,0.0073810606255706734,0.0032139169489659434,0.016784572176842497,12.732329579109411,5.544006736966252,28.953387005053308
159,Northwest Territories,35-39,Male,1735.0,37.11899644594708,0.02139423426279371,5,4,1,-3.823007411906286,7.45876269238096,0.027128817066571734,0.011775487935297242,0.058507330004024416,47.06849761050196,20.430471567740714,101.51021755698237
160,Northwest Territories,40-44,Female,1630.0,9.187450436751647,0.0056364726605838324,5,5,0,-5.1728444063996815,7.396335293800808,0.007272116886547944,0.003187489345606955,0.01667099287270017,11.853550525073148,5.195607633339336,27.17371838250128
161,Northwest Territories,40-44,Male,1555.0,32.20871656654568,0.020713001007424875,5,5,1,-3.856063183711083,7.349230824613334,0.025442486122449003,0.011170368304524808,0.0562015990693431,39.5630659204082,17.369922713536077,87.39348655282852
162,Northwest Territories,45-49,Female,1550.0,8.566178256202347,0.00552656661690474,5,6,0,-5.192646626613887,7.346010209913293,0.006635486183188406,0.002841357851270902,0.015047468878502,10.285003583942029,4.404104669469898,23.3235767616781
163,Northwest Territories,45-49,Male,1505.0,29.469329229537266,0.019580949654177584,5,6,1,-3.913422945501436,7.316548177182976,0.02374153596913614,0.010436162394793972,0.052335158612945236,35.73101163354989,15.70642440416493,78.76441371248258
164,Northwest Territories,50-54,Female,1635.0,8.6569921254211,0.005294796406985382,5,7,0,-5.235721887199518,7.399398083331354,0.006437469758549487,0.0028604246716825,0.01505954568834848,10.525263055228411,4.676794338200887,24.622357200449763
165,Northwest Territories,50-54,Male,1700.0,30.735650918878825,0.018079794658164016,5,7,1,-3.994715050266439,7.438383530044307,0.024584832805075205,0.010974859665485217,0.053584538293782735,41.79421576862785,18.65726143132487,91.09371509943065
166,Northwest Territories,55-59,Female,1495.0,7.539740430343263,0.005043304635681113,5,8,0,-5.284637665063836,7.3098814858247865,0.005152177698568624,0.002160693797506728,0.011336531041963718,7.702505659360093,3.230237227272559,16.948113907735756
167,Northwest Territories,55-59,Male,1790.0,29.542097589018585,0.016503965133529936,5,8,1,-4.087512943005667,7.489970898834801,0.02255740956020203,0.01020154477374679,0.05139420615120965,40.377763112761635,18.260765145006754,91.99562901066527
168,Northwest Territories,60-64,Female,1180.0,5.3608337830701025,0.004543079477178053,5,9,0,-5.389596767306365,7.07326971745971,0.004015237478976034,0.0017593909966196427,0.009263182799165553,4.73798022519172,2.0760813760111785,10.930555703015353
169,Northwest Territories,60-64,Male,1390.0,19.383468997863723,0.013944941725081815,5,9,1,-4.25859535091964,7.237059026124737,0.01740418817426458,0.007544919622140081,0.039098293987337995,24.191821562227766,10.487438274774712,54.346628642399814
170,Northwest Territories,65-69,Female,810.0,3.1225074183575883,0.0038549474300710964,5,10,0,-5.554535511985731,6.697034247666484,0.002865534041332769,0.0012871742966324914,0.0066201050836011115,2.321082573479543,1.0426111802723181,5.3622851177169
171,Northwest Territories,65-69,Male,885.0,9.716222478866174,0.010978782461995676,5,10,1,-4.500751241872048,6.785587645007929,0.011517611695015487,0.0051635518365716485,0.026883278285451628,10.193086350088706,4.569743375365909,23.79170128262469
172,Northwest Territories,70-74,Female,435.0,1.2832355960442792,0.002949966887458113,5,11,0,-5.823007006667951,6.075346031088684,0.0015097728137051776,0.0006604507563330664,0.003468862416271479,0.6567511739617523,0.2872960790048839,1.5089551510780934
173,Northwest Territories,70-74,Male,535.0,3.9840677051558933,0.007446855523655875,5,11,1,-4.89248869126957,6.282266746896006,0.006862234781962465,0.0030595853204578817,0.015980167565742213,3.671295608349919,1.6368781464449667,8.549389647672085
174,Northwest Territories,75-79,Female,270.0,0.4517484956879906,0.0016731425766221874,5,12,0,-6.3913770946365345,5.598421958998375,0.000901454162976933,0.0003956071812331127,0.0020888125055327426,0.24339262400377193,0.10681393893294043,0.5639793764938406
175,Northwest Territories,75-79,Male,285.0,0.9704380882799741,0.003405045923789383,5,12,1,-5.679085996022687,5.652489180268651,0.003546982097498078,0.0015704307168807295,0.008285106766944616,1.0108898977869523,0.4475727543110079,2.3612554285792156
176,Northwest Territories,80-84,Female,130.0,0.0929396651280001,0.0007149205009846162,5,13,0,-7.242624032707638,4.867534450455582,0.0002828558359151352,0.00012483248649536755,0.0006448884920693851,0.03677125866896758,0.016228223244397783,0.08383550396902006
177,Northwest Territories,80-84,Male,170.0,0.2210479535672488,0.0013002820798073459,5,13,1,-6.643872925405105,5.135798437050262,0.0013723659232393489,0.0006021185457445305,0.003194173497323782,0.23330220695068932,0.10236015277657019,0.5430094945450429
178,Northwest Territories,85+,Female,65.0,0.0122807020555901,0.00018893387777830923,5,14,0,-8.573924505414265,4.174387269895637,5.31125445671174e-05,2.30523261698475e-05,0.0001245710126980644,0.003452315396862631,0.0014984012010400877,0.008097115825374188
179,Northwest Territories,85+,Male,70.0,0.0225375268030342,0.0003219646686147743,5,14,1,-8.040746726728543,4.248495242049359,0.00021240691802090728,9.359986836383651e-05,0.00048384270384828825,0.01486848426146351,0.006551990785468555,0.03386898926938018
180,Nova Scotia,18-19,Female,10080.0,73.6506011759393,0.007306607259517788,6,0,0,-4.91164280488812,9.21830854162536,0.005832464518046597,0.002562330249280055,0.013418777734491155,58.791242341909694,25.828288912742956,135.26127956367085
181,Nova Scotia,18-19,Male,10500.0,279.87165811898325,0.026654443630379356,6,0,1,-3.5977832873651896,9.259130536145614,0.022135806002419604,0.009623647476657317,0.049242756358659344,232.42596302540585,101.04829850490182,517.0489417659231
182,Nova Scotia,20-24,Female,29690.0,216.66257253558186,0.00729749318072017,6,1,0,-4.912900139568368,10.298565567757805,0.006275568957493673,0.0027024060376003318,0.014291746828308183,186.32164234798717,80.23443525635385,424.32196333247
183,Nova Scotia,20-24,Male,32045.0,846.8172316274225,0.026425877098686927,6,1,1,-3.606630239332909,10.374896443938328,0.024736950350770424,0.010967911283774454,0.05612124575913239,792.6955739904382,351.4667170885524,1798.4053203513974
184,Nova Scotia,25-29,Female,30930.0,224.93803324893236,0.0072724873342687475,6,2,0,-4.916357848403514,10.339481865679115,0.006057899780821874,0.002719684854672456,0.014075540362797763,187.37084022082055,84.11985255501907,435.3564634213348
185,Nova Scotia,25-29,Male,31630.0,822.3406119283234,0.025998754724259353,6,2,1,-3.62336394050523,10.361861316299695,0.022577251813231954,0.010187417955223198,0.05084423069091182,714.1184748525267,322.22802992370976,1608.2030167535409
186,Nova Scotia,30-34,Female,29885.0,216.12062594584393,0.007231742544615825,6,3,0,-4.922017237647024,10.305111961258355,0.005681430384553951,0.0024713055803178004,0.012758277149603111,169.78954704239482,73.85496726779746,381.28111261588896
187,Nova Scotia,30-34,Male,29330.0,751.1494129241645,0.025610276608392924,6,3,1,-3.6388176493492352,10.286366161971497,0.020603454891522006,0.008842393998158424,0.04540422401936325,604.2993319683404,259.3474159659866,1331.705890487924
188,Nova Scotia,35-39,Female,29715.0,212.555959380211,0.0071531536052569745,6,4,0,-4.933023095773851,10.299407247800762,0.005629895404141417,0.0025512293937233746,0.013482912793383978,167.2923419340622,75.80978143449008,400.6447536554049
189,Nova Scotia,35-39,Male,27830.0,700.5550864108809,0.02517265851278767,6,4,1,-3.656501943812603,10.233869854519936,0.01951858090701246,0.008609278505007934,0.04435144644983443,543.2021066421568,239.59622079437082,1234.3007546988922
190,Nova Scotia,40-44,Female,29390.0,206.7142791043062,0.007033490272347948,6,5,0,-4.950013871950641,10.288409759412962,0.005850522518563872,0.002514795323016298,0.013483363261958967,171.9468568205922,73.909834543449,396.276046268974
191,Nova Scotia,40-44,Male,27135.0,669.2763158594611,0.024664688257212495,6,5,1,-3.677408725823598,10.208579686497504,0.019887656085604156,0.008825787648159503,0.04549610353265006,539.6515478828687,239.4877478328081,1234.5367693584594
192,Nova Scotia,45-49,Female,31950.0,219.10222233929414,0.006857659541135967,6,6,0,-4.975507788875425,10.371927459805681,0.006142071159999905,0.002665440595716899,0.013610154400340814,196.23917356199695,85.16082703315492,434.84443309088897
193,Nova Scotia,45-49,Male,29830.0,713.4788323346863,0.023918164007196995,6,6,1,-3.7089082606666897,10.303269877508795,0.021042548816447848,0.009210111114533329,0.047230163245062386,627.6992311946393,274.7376145465292,1408.875769600211
194,Nova Scotia,50-54,Female,34510.0,229.29566777008193,0.006644325348307213,6,7,0,-5.007325622546593,10.449004416092048,0.0060391158150261345,0.002679645625578917,0.014042214595973943,208.4098867765519,92.47457053872841,484.59682570706076
195,Nova Scotia,50-54,Male,33095.0,751.58854293932,0.022710033024303366,6,7,1,-3.761976590937208,10.407137492553023,0.02126076342046017,0.009576730050655392,0.04893309006197193,703.6249654001293,316.94188102644017,1619.440615600961
196,Nova Scotia,55-59,Female,40190.0,252.1674667763187,0.00627438334850258,6,8,0,-5.064985919930662,10.601373487443247,0.0061240704793101,0.0027379188366982755,0.014192375946941891,246.1263925634729,110.03695804690369,570.3915893075946
197,Nova Scotia,55-59,Male,38985.0,815.507106720354,0.020918484204703193,6,8,1,-3.8459817235933467,10.570932235743701,0.021812847602373557,0.009804107898357785,0.048560161849008146,850.3738637785332,382.21314641747824,1893.1179096835826
198,Nova Scotia,60-64,Female,38460.0,218.91630325600167,0.005692051566718712,6,9,0,-5.162976226258728,10.55737401914277,0.005860490795576933,0.0024769735476270626,0.013125372246001655,225.39447599788883,95.26440264173682,504.80181658122365
199,Nova Scotia,60-64,Male,36550.0,662.1947432426668,0.018117503235093483,6,9,1,-3.9925931435696875,10.506436465177925,0.020269173566883902,0.00899573085162759,0.04617763255299313,740.8382938696067,328.7939626269884,1687.7924698118989
200,Nova Scotia,65-69,Female,33520.0,163.83700314985174,0.004887738757453811,6,10,0,-5.316125781415416,10.41989755459602,0.005202632223853656,0.002273094411792715,0.011796622808998987,174.39223214357455,76.19412468329182,395.42279655764605
201,Nova Scotia,65-69,Male,31405.0,455.040713306442,0.014489435227079827,6,10,1,-4.219740067915461,10.354722394888482,0.01801470762853899,0.007878474277133772,0.039910483031717424,565.751893074267,247.42348467338613,1253.3887196110857
202,Nova Scotia,70-74,Female,28610.0,110.60234958383735,0.0038658633199523717,6,11,0,-5.551696898120862,10.261511586044156,0.004431185275802735,0.0018837665484553482,0.009810057705108767,126.77621074071624,53.89456095130751,280.6657509431618
203,Nova Scotia,70-74,Male,26400.0,266.72793252477084,0.01010333077745344,6,11,1,-4.584735413730911,10.181119289134408,0.0150323531883315,0.006676327580802454,0.03390876608031302,396.8541241719516,176.25504813318477,895.1914245202637
204,Nova Scotia,75-79,Female,19355.0,51.29287585183302,0.0026501098347627497,6,12,0,-5.930500565170462,9.870706063011749,0.002889511054943249,0.001293997235607939,0.006659658744094238,55.92648646842659,25.04531649519166,128.89769499194398
205,Nova Scotia,75-79,Male,16565.0,91.79222047812232,0.005541335374471616,6,12,1,-5.189963019417324,9.715047314733996,0.009111579050249223,0.003928214956750721,0.020206103433377903,150.93330696737837,65.0708807585757,334.71410337390495
206,Nova Scotia,80-84,Female,13125.0,17.217659280444398,0.0013118216594624303,6,13,0,-6.635025845136649,9.482274087459825,0.0012750223027562905,0.0005577818046298718,0.002995075188667295,16.734667723676313,7.320886185767067,39.31036185125825
207,Nova Scotia,80-84,Male,10405.0,21.027400769511733,0.002020893875013141,6,13,1,-6.202192414429676,9.250041738827735,0.003728885047326716,0.0016225070906896336,0.008362530042189132,38.799048917434476,16.88218627862564,87.01212508897792
208,Nova Scotia,85+,Female,8630.0,3.051179110669545,0.0003535549375051616,6,14,0,-7.947118057051296,9.062999784077473,0.00031149881219126845,0.00013420210836039844,0.0007208501291685101,2.688234749210647,1.1581641951502386,6.220936614724242
209,Nova Scotia,85+,Male,5285.0,1.778894185181686,0.0003365930340930342,6,14,1,-7.99629932163824,8.572627898304338,0.0007122562815304714,0.0003201878139623521,0.0016748500395999282,3.7642744478885417,1.6921925967910307,8.851582459285622
210,Nunavut,18-19,Female,654.0,3.9019910438456433,0.005966347161843491,7,0,0,-5.115636187607023,6.483107351457199,0.006913050932955697,0.0030423505640651887,0.015723758059310842,4.521135310153025,1.9896972688986334,10.28333777078929
211,Nunavut,18-19,Male,652.0,15.04560428843272,0.0230760801969827,7,0,1,-3.7456121860450624,6.480044561926653,0.02519512715944385,0.011424348817221848,0.057792374402785396,16.42722290795739,7.448675428828645,37.68062811061608
212,Nunavut,20-24,Female,1500.0,8.824632415142647,0.005883088276761764,7,1,0,-5.129772975999346,7.313220387090301,0.0058011139004727885,0.0026272041890919606,0.013437390413257914,8.701670850709183,3.940806283637941,20.156085619886873
213,Nunavut,20-24,Male,1585.0,35.07534131521056,0.022129552880259026,7,1,1,-3.7884632444796122,7.368339686311381,0.022522465560574603,0.009875760323759374,0.05101141107081511,35.698107913510746,15.653080113158609,80.85308654724194
214,Nunavut,25-29,Female,1615.0,9.257842881177158,0.0057324104527412744,7,2,0,-5.155870260553879,7.387090235656757,0.005777248265983797,0.0025282282619434803,0.013217392265252098,9.330255949563833,4.083088643038721,21.346088508382138
215,Nunavut,25-29,Male,1620.0,32.764791278111986,0.020225179801303696,7,2,1,-3.8803944169976368,7.3901814282264295,0.021325818466852112,0.00949961340445972,0.04730539771939596,34.547825916300425,15.389373715224746,76.63474430542145
216,Nunavut,30-34,Female,1520.0,8.300729418565185,0.0054610061964244635,7,3,0,-5.204646249143104,7.326465613840322,0.005287808116350759,0.002280350454828097,0.011864482465414126,8.037468336853154,3.4661326913387076,18.03401334742947
217,Nunavut,30-34,Male,1580.0,29.405602938146885,0.018611141100092966,7,3,1,-3.965208386063504,7.365180126021013,0.020287802575500686,0.009128801850425527,0.04659232734524052,32.05472806929108,14.423506923672333,73.61587720548002
218,Nunavut,35-39,Female,1315.0,6.857084568075416,0.0052145129795250315,7,4,0,-5.251081427283612,7.181591944611865,0.004560778208807175,0.002055066401062924,0.010895654506686378,5.997423344581436,2.7024123173977452,14.327785676292587
219,Nunavut,35-39,Male,1355.0,24.114368240100852,0.0177965817270117,7,4,1,-4.0107920327719215,7.2115567333138015,0.01730834896735984,0.0077151160666410565,0.03955782182672554,23.45281285077258,10.453982270298631,53.60084857521311
220,Nunavut,40-44,Female,1065.0,5.47375781208438,0.005139678696792846,7,5,0,-5.265611779542889,6.970730078143525,0.0038668666774727446,0.001676713499481458,0.008918554032993827,4.118213011508473,1.7856998769477528,9.498260045138425
221,Nunavut,40-44,Male,1135.0,19.275757413642733,0.01698304617942091,7,5,1,-4.05841080414374,7.034387929915503,0.01527400014332504,0.006603895204208223,0.03356002814951108,17.33599016267392,7.495421056776332,38.09063194969508
222,Nunavut,45-49,Female,1060.0,5.306933555217712,0.00500654108982803,7,6,0,-5.291990887749196,6.966024187106113,0.003713955991798838,0.0016172260155324536,0.00851864326610707,3.9367933513067683,1.7142595764644009,9.029761862073494
223,Nunavut,45-49,Male,1135.0,17.64987795976008,0.015550553268511083,7,6,1,-4.147986329619103,7.034387929915503,0.014692167281249082,0.006519433569081519,0.03374731634157368,16.67560986421771,7.399557100907524,38.30320404768612
224,Nunavut,50-54,Female,1035.0,4.776225452622847,0.004614710582244296,7,7,0,-5.373880734169739,6.942156705699469,0.0033363924346354406,0.001483251138845999,0.007822458233022607,3.453166169847681,1.535164928705609,8.0962442711784
225,Nunavut,50-54,Male,1190.0,16.471120123292646,0.013841277414531636,7,7,1,-4.266162073232267,7.081708586105575,0.014139637241593717,0.006307125332121111,0.03251505175681075,16.826168317496524,7.505479145224123,38.692911590604794
226,Nunavut,55-59,Female,845.0,3.5328042596549105,0.004180833443378593,7,8,0,-5.473055066389006,6.739336627357174,0.0023592635193503478,0.001048446269707732,0.005439220794234264,1.9935776738510438,0.8859370979030335,4.596141571127953
227,Nunavut,55-59,Male,850.0,10.138360125053985,0.011927482500063513,7,8,1,-4.416910902118913,6.745236349484363,0.00884598243614989,0.003837932672736387,0.019979905320325706,7.519085070727406,3.262242771825929,16.982919522276852
228,Nunavut,60-64,Female,490.0,1.596090335186215,0.0032573272146657448,7,9,0,-5.72358564883151,6.194405391104672,0.0013605602417080204,0.0005933636893888601,0.0031698757062167183,0.6666745184369299,0.29074820780054145,1.553239096046192
229,Nunavut,60-64,Male,555.0,4.953030735892473,0.008924379704310762,7,9,1,-4.7100040141451345,6.318968113746434,0.005700557873275078,0.0024569151132201187,0.012602603150288568,3.1638096196676684,1.363587887837166,6.994444748410156
230,Nunavut,65-69,Female,300.0,0.6323068269438215,0.0021076894231460714,7,10,0,-6.160053077904442,5.703782474656201,0.0008609078994754548,0.00036499114599248297,0.001923161755920284,0.25827236984263646,0.1094973437977449,0.5769485267760852
231,Nunavut,65-69,Male,390.0,2.510196305629217,0.006436400783664659,7,10,1,-5.039328575900896,5.966146739123692,0.004141571870600782,0.0017601920547134422,0.00918636434792902,1.6152130295343048,0.6864749013382424,3.5826820956923178
232,Nunavut,70-74,Female,205.0,0.2540646022636309,0.001239339523237224,7,11,0,-6.691936575680671,5.3230099791384085,0.0005791486520098552,0.0002571153372355171,0.0013175475630976387,0.11872547366202031,0.05270864413328101,0.2700972504350159
233,Nunavut,70-74,Male,240.0,0.9981047364081002,0.0041587697350337505,7,11,1,-5.478368543749706,5.480638923341991,0.0025087201109927093,0.0011106642628357934,0.005920123770759928,0.6020928266382503,0.26655942308059044,1.4208297049823828
234,Nunavut,75-79,Female,110.0,0.0372354873487553,0.00033850443044323,7,12,0,-7.990634815503015,4.700480365792417,0.0002999509429167261,0.00013260474186557917,0.0006914564263728902,0.03299460372083987,0.014586521605213709,0.07606020690101793
235,Nunavut,75-79,Male,115.0,0.22824472801100198,0.0019847367653130607,7,12,1,-6.220282276604399,4.74493212836325,0.0011672340622463986,0.0005202950797121297,0.0027683163688290505,0.13423191715833585,0.05983393416689492,0.3183563824153408
236,Nunavut,80-84,Female,50.0,0.0008963252892018892,1.7926505784037784e-05,7,13,0,-10.929212243652021,3.912023005428146,8.876731344378582e-05,3.867337010134522e-05,0.00021020869238380966,0.004438365672189291,0.0019336685050672612,0.010510434619190483
237,Nunavut,80-84,Male,70.0,0.0262584691347038,0.0003751209876386257,7,13,1,-7.887886758962806,4.248495242049359,0.000460248096459881,0.00020122089246091756,0.0010697527233463012,0.03221736675219167,0.01408546247226423,0.07488269063424109
238,Nunavut,85+,Female,20.0,3.767776236027957e-06,1.8838881180139787e-07,7,14,0,-15.484757673521598,2.995732273553991,1.320818434564497e-05,5.704262992319016e-06,3.054069961309904e-05,0.0002641636869128994,0.00011408525984638031,0.0006108139922619807
239,Nunavut,85+,Male,25.0,0.0011384300019387,4.5537200077548e-05,7,14,1,-9.996935443688349,3.2188758248682006,6.174169998864653e-05,2.644951466852222e-05,0.0001406762443841479,0.0015435424997161634,0.0006612378667130556,0.003516906109603698
240,Ontario,18-19,Female,167412.0,1545.6054273555956,0.009232345514990536,8,0,0,-4.675766916359493,12.028213119056108,0.010121099038347363,0.004354869331379309,0.022819327018107814,1694.3934322078087,729.057384504873,3820.2291747554655
