,province,age_group,sex,population,gamma_adj,rho_adj,province_cat,age_group_cat,sex_cat,logit_rho_adj,log_population,Estimated Prevalence,Lower HPDI Prevalence,Upper HPDI Prevalence,Estimated Cases,Lower HPDI Cases,Upper HPDI Cases
185,Nova Scotia,25-29,Male,31630.0,822.3406119283234,0.025998754724259353,6,2,1,-3.62336394050523,10.361861316299695,0.025399244839759975,0.024877610219021348,0.025924708498131995,803.4058125,744.0,858.0
186,Nova Scotia,30-34,Female,29885.0,216.12062594584393,0.007231742544615825,6,3,0,-4.922017237647024,10.305111961258355,0.0071016852397851,0.006946788946600454,0.007251982058735877,212.200875,182.0,239.0
187,Nova Scotia,30-34,Male,29330.0,751.1494129241645,0.025610276608392924,6,3,1,-3.6388176493492352,10.286366161971497,0.025035136858300562,0.0245229265071982,0.025554457091560873,734.3371375,677.0,786.0
188,Nova Scotia,35-39,Female,29715.0,212.555959380211,0.0071531536052569745,6,4,0,-4.933023095773851,10.299407247800762,0.0069749545151410386,0.006822635466378859,0.00712567734615524,207.210075,178.0,234.0
189,Nova Scotia,35-39,Male,27830.0,700.5550864108809,0.02517265851278767,6,4,1,-3.656501943812603,10.233869854519936,0.02459630821697878,0.02409462399976914,0.02511675509840336,684.460525,630.0,734.0
190,Nova Scotia,40-44,Female,29390.0,206.7142791043062,0.007033490272347948,6,5,0,-4.950013871950641,10.288409759412962,0.006826867290526581,0.006677813124140078,0.006974549605849272,200.6118625,171.0,227.0
191,Nova Scotia,40-44,Male,27135.0,669.2763158594611,0.024664688257212495,6,5,1,-3.677408725823598,10.208579686497504,0.024083170266213223,0.023576610351122844,0.0245799005995218,653.5486625,600.0,702.0
192,Nova Scotia,45-49,Female,31950.0,219.10222233929414,0.006857659541135967,6,6,0,-4.975507788875425,10.371927459805681,0.006634088890418752,0.00648921591414531,0.006778899208495709,211.983675,182.0,239.0
193,Nova Scotia,45-49,Male,29830.0,713.4788323346863,0.023918164007196995,6,6,1,-3.7089082606666897,10.303269877508795,0.023414596963525984,0.02293099854365674,0.023914229676267957,698.666,643.0,749.0
194,Nova Scotia,50-54,Female,34510.0,229.29566777008193,0.006644325348307213,6,7,0,-5.007325622546593,10.449004416092048,0.00635142738282962,0.00621399823377723,0.006490186427219003,219.17255,189.0,247.0
195,Nova Scotia,50-54,Male,33095.0,751.58854293932,0.022710033024303366,6,7,1,-3.761976590937208,10.407137492553023,0.022433107770214816,0.021955544709173713,0.02289180035895882,742.407275,686.0,795.0
